JockeyId,LastOff,JockeyNumberOfPriorRaces,JockeyWinPercentage,JockeyTop3Percentage,JockeyAvgRelFinishingPosition
96100,2024-09-21 12:36:00,1.0,0.0,0.0,1.0
96102,2024-04-04 16:30:00,47.0,0.02127659574468085,0.2553191489361702,0.5727406163576377
96110,2024-10-12 16:50:00,18.0,0.16666666666666663,0.3888888888888889,0.42148092466719916
96135,2024-09-08 19:20:00,1.0,0.0,0.0,0.52
96166,2024-10-24 16:30:00,136.0,0.1544117647058823,0.4411764705882353,0.5038838488360758
96177,2024-10-25 17:25:00,350.0,0.09428571428571425,0.29428571428571426,0.3345061405720271
96211,2024-10-25 18:15:00,212.0,0.05660377358490562,0.2735849056603773,0.3725301360144412
96217,2024-09-19 16:20:00,3.0,0.0,0.3333333333333333,0.28026224982746717
96222,2024-10-25 17:11:00,440.0,0.12045454545454543,0.3522727272727272,0.29703546947615705
96235,2024-01-26 13:50:00,1.0,0.0,1.0,0.42857142857142855
96257,2024-10-25 16:50:00,185.0,0.0918918918918918,0.24864864864864866,0.4232539794990542
96264,2024-10-06 13:40:00,23.0,0.08695652173913042,0.217391304347826,0.3902385953542355
96266,2024-10-25 19:00:00,409.0,0.04400977995110021,0.18826405867970655,0.37823534757591276
96276,2024-10-07 16:45:00,142.0,0.04929577464788724,0.28169014084507044,0.2678492702797186
96282,2023-12-29 15:42:00,4.0,0.0,0.0,0.6402597402597403
96292,2024-09-21 22:35:00,4.0,0.0,0.0,0.696969696969697
96325,2024-04-21 13:22:00,1.0,0.0,0.0,1.0
96343,2024-10-25 20:00:00,378.0,0.07142857142857142,0.2301587301587301,0.34102922724344725
96344,2024-05-31 20:05:00,1.0,1.0,1.0,0.125
96345,2024-03-09 23:13:00,1.0,0.0,0.0,0.7142857142857143
96350,2024-10-22 17:03:00,32.0,0.06249999999999993,0.40624999999999994,0.5414363297503467
96365,2024-10-18 17:20:00,17.0,0.17647058823529413,0.29411764705882354,0.2723134647984461
96391,2024-10-25 14:25:00,517.0,0.10251450676982587,0.3172147001934235,0.3948396033250026
96409,2024-10-21 16:20:00,217.0,0.059907834101382396,0.20276497695852536,0.4176479408923433
96415,2024-10-24 16:30:00,133.0,0.11278195488721798,0.40601503759398494,0.47371945536113025
96434,2024-10-17 16:03:00,13.0,0.2307692307692307,0.46153846153846156,0.5183200129959726
96445,2024-09-29 19:30:00,18.0,0.0,0.16666666666666663,0.39053972817067095
96446,2024-10-20 17:30:00,79.0,0.10126582278481007,0.2784810126582278,0.46733553313174986
96449,2024-10-24 15:55:00,375.0,0.16799999999999993,0.4826666666666667,0.4595073770584903
96455,2024-10-25 13:15:00,371.0,0.15633423180592987,0.4339622641509434,0.4442039509555796
96462,2024-09-24 13:30:00,6.0,0.0,0.5,0.3688669249647059
96487,2024-07-20 17:37:00,3.0,0.0,0.3333333333333333,0.34632034632034636
96500,2023-11-17 15:45:00,3.0,0.0,0.0,0.6964285714285715
96502,2024-10-23 15:05:00,167.0,0.09580838323353294,0.37125748502994005,0.575541535822572
96515,2024-07-09 18:00:00,5.0,0.0,0.2,0.7666666666666667
96524,2024-09-29 19:30:00,20.0,0.0,0.09999999999999998,0.4813506319564265
96525,2024-09-01 19:45:00,7.0,0.0,0.0,0.38278777264330394
96526,2024-10-24 17:40:00,221.0,0.1040723981900452,0.32579185520361986,0.5599130279279316
96527,2024-08-08 20:22:00,3.0,0.0,0.3333333333333333,0.006179655046882474
96543,2024-07-18 20:15:00,26.0,0.0,0.038461538461538464,0.6790764844956318
96559,2024-06-21 13:40:00,9.0,0.0,0.0,0.7012796027501911
96561,2024-05-04 18:55:00,1.0,0.0,0.0,0.6666666666666666
96565,2024-08-25 14:35:00,1.0,0.0,0.0,0.75
96568,2024-10-12 16:50:00,5.0,0.0,0.2,0.4830128205128205
96569,2024-10-25 20:30:00,312.0,0.07371794871794862,0.21153846153846145,0.4030694980766575
96574,2024-10-19 13:33:00,21.0,0.19047619047619047,0.5714285714285714,0.36947673774620315
96576,2024-07-06 15:00:00,5.0,0.0,0.0,0.7059126984126984
96579,2024-05-17 16:45:00,6.0,0.0,0.0,0.8270477207977208
96583,2024-05-08 17:25:00,9.0,0.4444444444444444,0.6666666666666666,0.48340548340548334
96617,2024-05-31 20:40:00,1.0,0.0,0.0,1.0
96669,2024-10-24 19:30:00,190.0,0.0736842105263157,0.24210526315789463,0.3944769274182336
96679,2024-10-20 15:30:00,33.0,0.15151515151515152,0.45454545454545453,0.4524126101666208
96683,2024-10-05 22:32:00,11.0,0.0,0.09090909090909091,0.5207452654514739
96720,2024-10-25 16:01:00,115.0,0.06086956521739128,0.13913043478260864,0.6435577128122436
96768,2024-10-25 16:20:00,88.0,0.03409090909090903,0.22727272727272724,0.20748503485381986
96769,2024-08-19 15:30:00,9.0,0.3333333333333333,0.3333333333333333,0.4998047978630503
96770,2024-10-05 16:00:00,4.0,0.25,0.25,0.32205128205128203
96771,2024-10-02 14:22:00,19.0,0.0,0.1578947368421052,0.6546010000530638
96829,2024-10-19 15:50:00,152.0,0.08552631578947362,0.26315789473684204,0.424400246866354
96830,2024-10-25 13:15:00,434.0,0.20967741935483863,0.5599078341013825,0.43439492804663604
96836,2024-10-25 15:26:00,177.0,0.11864406779661014,0.34463276836158196,0.37091193442680054
96842,2024-10-18 18:45:00,65.0,0.0,0.15384615384615385,0.5536503468907387
96848,2024-10-25 17:20:00,106.0,0.08490566037735847,0.26415094339622636,0.38259233891614164
96850,2024-07-13 12:40:00,48.0,0.041666666666666664,0.22916666666666666,0.6098999856352797
96857,2024-10-05 15:25:00,3.0,0.0,0.0,0.22127448930539098
96876,2024-10-08 14:10:00,53.0,0.09433962264150939,0.28301886792452824,0.3933205437885583
96880,2024-10-19 22:16:00,5.0,0.0,0.2,0.175501260981969
96892,2024-06-26 17:40:00,22.0,0.04545454545454544,0.36363636363636354,0.5840236783418602
96895,2024-10-25 13:15:00,155.0,0.07741935483870967,0.3032258064516129,0.5381426968504701
96897,2024-09-27 13:15:00,10.0,0.1,0.3,0.47099120074247836
96901,2024-10-25 16:45:00,129.0,0.18604651162790697,0.40310077519379844,0.46517855704668365
96902,2024-10-15 17:20:00,7.0,0.0,0.0,0.5866658866658866
96912,2024-03-03 20:50:00,1.0,0.0,0.0,1.0
96934,2024-09-06 13:50:00,4.0,0.0,0.25,0.4752760524499655
96940,2024-09-16 17:35:00,221.0,0.03619909502262437,0.14027149321266963,0.5256282972713037
96951,2024-09-21 16:00:00,3.0,0.0,0.0,0.3182165544251803
96962,2024-01-26 19:15:00,3.0,0.0,0.3333333333333333,0.5359848484848485
96974,2024-10-23 13:45:00,514.0,0.08560311284046691,0.2529182879377432,0.42702309881665573
96976,2024-09-08 14:45:00,1.0,0.0,0.0,0.10256410256410256
96980,2024-01-06 22:00:00,1.0,0.0,0.0,0.3125
96982,2024-01-06 23:50:00,1.0,0.0,0.0,0.5
96993,2024-07-28 19:35:00,4.0,0.0,0.0,0.5225538971807628
96995,2024-08-25 16:45:00,1.0,0.0,0.0,0.5454545454545454
96999,2024-02-02 15:20:00,9.0,0.0,0.1111111111111111,0.57250296000296
97004,2024-10-24 15:00:00,114.0,0.07017543859649117,0.21052631578947362,0.4019721485521996
97012,2024-09-15 16:45:00,9.0,0.1111111111111111,0.3333333333333333,0.3973966773966774
97013,2024-07-31 18:40:00,8.0,0.0,0.0,0.4998796688787478
97017,2024-10-19 16:00:00,14.0,0.2857142857142857,0.42857142857142855,0.4152589532872824
97021,2023-10-01 14:25:00,2.0,0.0,0.0,0.4
97022,2024-10-06 14:40:00,3.0,0.0,0.6666666666666666,0.4729603729603729
97023,2024-01-06 23:50:00,1.0,0.0,0.0,0.8125
97026,2024-05-01 18:35:00,4.0,0.0,0.0,0.5446428571428571
97027,2024-10-06 22:16:00,2.0,0.0,0.0,0.4399308556611927
97030,2024-10-25 20:00:00,342.0,0.08187134502923973,0.23391812865497075,0.3384414324403904
97031,2024-10-25 20:30:00,656.0,0.10975609756097561,0.3201219512195121,0.38209124029572383
97033,2024-10-12 13:40:00,5.0,0.2,0.4,0.29656321070234115
97193,2024-10-23 18:10:00,11.0,0.0,0.09090909090909091,0.34511599337710397
97200,2023-11-24 23:35:00,1.0,0.0,0.0,0.4
97204,2024-10-24 16:40:00,150.0,0.07999999999999995,0.2733333333333333,0.5807019047057094
97205,2024-10-12 21:30:00,29.0,0.1724137931034482,0.3103448275862069,0.5081991370490889
97214,2023-11-22 17:45:00,19.0,0.0,0.10526315789473684,0.5823757652012501
97216,2024-10-25 15:00:00,131.0,0.08396946564885495,0.31297709923664124,0.5103588165500762
97281,2024-09-03 18:05:00,1.0,1.0,1.0,0.08333333333333333
97285,2023-11-06 13:37:00,3.0,0.0,0.0,0.5814814814814815
97292,2024-10-20 21:44:00,16.0,0.06249999999999993,0.1875,0.47449020005299153
97293,2024-06-29 15:07:00,19.0,0.10526315789473684,0.2631578947368421,0.5677527151211361
97294,2023-12-03 21:03:00,3.0,0.0,0.3333333333333333,0.44047619047619047
97295,2024-10-12 21:30:00,20.0,0.09999999999999995,0.3,0.3959187462863933
97308,2024-10-25 18:00:00,124.0,0.08870967741935473,0.27419354838709675,0.4320752833981674
97309,2024-09-27 16:45:00,19.0,0.05263157894736836,0.1578947368421052,0.47323863410558475
97319,2024-10-25 15:18:00,177.0,0.07909604519774008,0.24858757062146894,0.4551297976124604
97325,2024-10-21 15:15:00,49.0,0.04081632653061218,0.12244897959183673,0.46252374267201596
97326,2024-07-24 18:00:00,9.0,0.1111111111111111,0.3333333333333333,0.4867335100211812
97328,2024-05-18 20:54:00,4.0,0.0,0.25,0.544517982017982
97331,2024-09-15 22:35:00,3.0,0.3333333333333333,0.3333333333333333,0.2916666666666667
97356,2024-10-12 16:50:00,19.0,0.0,0.1578947368421052,0.5580530924184174
97382,2024-10-20 15:20:00,94.0,0.09574468085106376,0.3404255319148936,0.37074613846668597
97383,2024-10-05 22:32:00,16.0,0.06249999999999993,0.375,0.3736557353554304
97384,2024-10-05 22:32:00,3.0,0.0,0.3333333333333333,0.28281068524970965
97386,2024-10-23 18:10:00,9.0,0.1111111111111111,0.1111111111111111,0.6796536796536796
97394,2024-08-26 17:15:00,17.0,0.11764705882352941,0.5294117647058824,0.49168566651466783
97412,2024-09-08 22:51:00,2.0,0.0,0.0,0.34595959595959597
97414,2024-10-18 17:40:00,69.0,0.14492753623188398,0.30434782608695654,0.37216953434433303
97445,2024-04-13 20:50:00,11.0,0.0,0.2727272727272727,0.5532634032634033
97448,2024-10-24 17:40:00,139.0,0.07913669064748198,0.20863309352517975,0.5088881895437122
97461,2024-10-10 14:23:00,122.0,0.16393442622950818,0.4098360655737705,0.49875167804607523
97463,2024-10-24 13:40:00,11.0,0.2727272727272727,0.36363636363636365,0.5249872732631353
97465,2024-10-24 14:22:00,255.0,0.03529411764705879,0.19607843137254902,0.3669942120259807
97528,2024-10-25 15:45:00,153.0,0.06535947712418297,0.2549019607843137,0.49207217333313774
97546,2024-10-24 14:22:00,264.0,0.0871212121212121,0.21590909090909083,0.4520793232464648
97558,2024-10-25 15:45:00,24.0,0.04166666666666665,0.04166666666666665,0.37577141810729503
97561,2024-07-28 14:30:00,11.0,0.09090909090909091,0.2727272727272727,0.5170769276341124
97584,2024-10-19 16:45:00,93.0,0.07526881720430104,0.31182795698924726,0.24390011823718027
97586,2024-04-06 15:45:00,5.0,0.0,0.0,0.5149961149961151
97595,2024-08-06 17:47:00,4.0,0.0,0.0,0.3099111283643891
97641,2024-04-06 15:00:00,1.0,0.0,0.0,1.0
97710,2024-02-11 12:30:00,3.0,0.0,1.0,0.42857142857142855
97751,2024-10-15 15:35:00,37.0,0.054054054054053995,0.24324324324324326,0.7026199337977285
97753,2024-10-19 17:10:00,11.0,0.2727272727272727,0.45454545454545453,0.3751968004122075
97769,2024-10-24 16:05:00,101.0,0.039603960396039604,0.22772277227722773,0.552987125575609
97776,2024-06-15 12:05:00,3.0,0.0,0.0,0.7380952380952381
97788,2024-10-25 13:15:00,107.0,0.1962616822429906,0.514018691588785,0.4493968364656798
97818,2024-08-04 19:45:00,26.0,0.038461538461538464,0.15384615384615385,0.5781392315646638
97852,2024-10-21 13:12:00,24.0,0.04166666666666665,0.1666666666666666,0.6140724842172615
97855,2024-10-24 16:40:00,324.0,0.1759259259259259,0.49382716049382713,0.4511494690954494
97862,2024-04-21 13:22:00,3.0,0.0,0.3333333333333333,0.5952380952380952
97888,2024-06-29 21:21:00,1.0,0.0,0.0,0.35714285714285715
97907,2024-04-06 16:45:00,1.0,0.0,0.0,1.0
97911,2024-10-24 16:48:00,150.0,0.059999999999999915,0.19333333333333325,0.45632472769374666
97930,2024-10-19 19:45:00,66.0,0.0909090909090909,0.34848484848484845,0.3757675897285324
97934,2024-10-17 14:40:00,194.0,0.09278350515463915,0.2731958762886597,0.46548353060642345
97936,2024-06-11 17:03:00,4.0,0.0,0.0,0.5247326203208557
97937,2024-10-13 17:40:00,19.0,0.10526315789473684,0.3157894736842105,0.6016020296706874
97938,2024-10-21 14:07:00,10.0,0.2,0.8,0.06904388083803158
97940,2024-10-13 14:10:00,10.0,0.2,0.4,0.4314066268218517
97943,2024-10-20 19:40:00,59.0,0.06779661016949151,0.2203389830508474,0.42313671619993715
97944,2024-09-18 17:20:00,30.0,0.09999999999999992,0.3333333333333333,0.560097198686453
97948,2024-10-02 16:10:00,5.0,0.0,0.4,0.8418181818181818
97955,2024-09-27 17:35:00,13.0,0.07692307692307689,0.23076923076923078,0.3922212459126421
97979,2024-06-01 20:25:00,9.0,0.0,0.3333333333333333,0.6540123456790123
97987,2023-12-16 18:00:00,3.0,0.0,0.0,0.48055555555555557
97993,2024-10-17 17:10:00,43.0,0.09302325581395346,0.2558139534883721,0.4276913706598187
98023,2024-07-20 21:38:00,4.0,0.0,0.0,0.6224747474747474
98026,2024-03-31 16:35:00,10.0,0.2,0.3,0.5334523809523809
98027,2024-10-13 14:05:00,2.0,0.0,1.0,0.04615384615384613
98029,2024-10-16 16:55:00,44.0,0.09090909090909083,0.3181818181818181,0.3523140391834933
98050,2024-06-08 17:38:00,3.0,0.0,0.0,0.6703703703703704
98051,2024-08-10 19:47:00,8.0,0.0,0.0,0.5069882119514472
98052,2024-09-14 16:10:00,46.0,0.08695652173913034,0.30434782608695654,0.4671649750900762
98069,2024-01-31 17:09:00,1.0,0.0,1.0,0.21428571428571427
98070,2024-10-04 14:20:00,146.0,0.09589041095890409,0.3561643835616438,0.6233325682299755
98090,2024-07-28 15:50:00,13.0,0.0,0.15384615384615377,0.5481757111099543
98092,2024-10-19 17:23:00,99.0,0.08080808080808072,0.2525252525252525,0.5412035365314589
98093,2024-09-24 16:28:00,26.0,0.07692307692307693,0.2692307692307692,0.5982181488405555
98097,2024-10-25 18:00:00,73.0,0.05479452054794515,0.2328767123287671,0.4375763866673691
98104,2024-06-17 17:15:00,1.0,0.0,0.0,0.5714285714285714
98117,2024-08-22 19:15:00,6.0,0.0,0.3333333333333333,0.4702920634920636
98122,2024-01-06 23:50:00,1.0,0.0,0.0,0.375
98125,2024-10-05 22:40:00,3.0,0.0,0.0,0.41889338731443987
98134,2024-08-25 16:45:00,1.0,0.0,0.0,0.36363636363636365
98137,2024-10-25 15:35:00,42.0,0.023809523809523787,0.4523809523809524,0.34558885292829844
98146,2023-12-09 15:07:00,2.0,0.0,0.0,0.5183823529411764
98164,2024-04-29 14:40:00,9.0,0.0,0.1111111111111111,0.6910714285714286
98170,2024-10-12 16:40:00,2.0,0.0,0.0,0.45012626262626265
98171,2024-10-25 17:05:00,179.0,0.06703910614525134,0.2513966480446927,0.4934785079783527
98190,2024-10-19 15:30:00,49.0,0.1632653061224489,0.40816326530612246,0.3521164684416183
98192,2024-08-23 14:00:00,22.0,0.2727272727272727,0.5,0.5241630341976363
98194,2024-10-24 17:10:00,23.0,0.04347826086956517,0.2608695652173913,0.49404641302530533
98196,2024-10-23 14:45:00,439.0,0.0683371298405467,0.19134396355353075,0.5295969067497536
98198,2023-12-17 22:05:00,1.0,0.0,1.0,0.375
98213,2024-10-14 15:19:00,62.0,0.016129032258064495,0.06451612903225798,0.5829381930866715
98218,2023-11-18 16:05:00,1.0,0.0,0.0,0.7333333333333333
98226,2024-10-25 14:35:00,194.0,0.08247422680412363,0.2783505154639174,0.4618659525489974
98228,2024-10-12 15:20:00,11.0,0.36363636363636365,0.5454545454545454,0.2956980255046717
98232,2024-10-24 14:40:00,19.0,0.10526315789473684,0.47368421052631576,0.45905165483130095
98244,2024-10-24 23:23:00,182.0,0.06593406593406588,0.24725274725274726,0.40635722626379867
98245,2023-12-28 15:27:00,1.0,0.0,0.0,0.7857142857142857
98246,2024-06-21 13:05:00,2.0,0.0,0.0,0.5336134453781513
98249,2024-10-17 14:05:00,22.0,0.09090909090909088,0.09090909090909088,0.5503789782626174
98254,2024-10-25 17:11:00,462.0,0.09307359307359306,0.25757575757575757,0.43080680515001923
98260,2024-09-28 17:00:00,374.0,0.09090909090909087,0.3074866310160427,0.4211076603232473
98276,2024-10-24 13:47:00,70.0,0.042857142857142844,0.32857142857142857,0.36331316805917774
98278,2024-09-10 17:03:00,21.0,0.14285714285714285,0.38095238095238093,0.5442457988266769
98289,2024-09-02 17:40:00,4.0,0.25,0.5,0.5625
98300,2024-10-04 16:45:00,4.0,0.0,0.75,0.014755555689458234
98301,2024-10-25 16:30:00,598.0,0.12374581939799324,0.3411371237458194,0.36585124385071066
98308,2024-05-17 21:07:00,1.0,0.0,0.0,1.0
98309,2024-06-29 19:14:00,1.0,0.0,0.0,0.9090909090909091
98312,2024-10-20 15:20:00,11.0,0.18181818181818182,0.2727272727272727,0.44187465981537116
98314,2024-08-08 20:22:00,2.0,0.0,0.0,0.012097253671680276
98319,2024-06-29 18:02:00,1.0,1.0,1.0,0.2
98325,2024-10-25 17:20:00,131.0,0.1526717557251908,0.4198473282442748,0.3547520580530483
98344,2024-08-31 22:02:00,3.0,0.3333333333333333,0.3333333333333333,0.4035036778939218
98347,2024-10-07 12:30:00,31.0,0.0967741935483871,0.25806451612903225,0.49937393535062785
98348,2024-10-06 20:16:00,6.0,0.0,0.16666666666666666,0.5649439566693089
98352,2024-10-21 19:15:00,80.0,0.12499999999999996,0.3875,0.22933192536907532
98362,2024-08-22 16:46:00,21.0,0.0,0.14285714285714285,0.5600196787961493
98371,2024-08-13 14:30:00,1.0,0.0,0.0,0.03636363636363636
98383,2024-07-28 15:10:00,22.0,0.09090909090909088,0.36363636363636354,0.4742252473007605
98385,2024-10-04 16:10:00,12.0,0.08333333333333333,0.3333333333333333,0.3852703521375609
98386,2024-10-24 23:55:00,507.0,0.07297830374753445,0.22485207100591714,0.4105553043963813
98402,2024-08-15 20:20:00,5.0,0.0,0.2,0.34763934629963333
98404,2024-09-20 16:50:00,7.0,0.0,0.0,0.3094554593095772
98406,2024-10-19 14:45:00,122.0,0.0901639344262295,0.27049180327868855,0.40196914032538733
98414,2024-09-29 14:55:00,3.0,0.0,0.0,0.8333333333333331
98418,2024-10-19 22:25:00,85.0,0.16470588235294112,0.4588235294117647,0.364469864430072
98427,2023-10-12 13:50:00,1.0,0.0,0.0,1.0
98443,2024-05-26 17:10:00,4.0,0.5,1.0,0.3630952380952381
98445,2024-10-24 14:45:00,163.0,0.1042944785276073,0.37423312883435583,0.5103906625267616
98463,2024-10-05 15:25:00,1.0,0.0,0.0,0.004570383912248629
98468,2024-05-02 12:40:00,4.0,0.0,0.0,0.7708333333333334
98476,2023-11-16 18:00:00,32.0,0.031249999999999965,0.1875,0.5930106351981351
98481,2024-10-19 16:50:00,1.0,0.0,0.0,0.01466275659824047
98498,2024-10-16 16:50:00,84.0,0.13095238095238088,0.3333333333333333,0.3869497074996528
98512,2024-04-15 17:00:00,2.0,0.0,0.0,0.7857142857142857
98514,2024-10-21 14:00:00,120.0,0.12499999999999997,0.3083333333333333,0.3215640132399136
98516,2024-10-24 14:38:00,192.0,0.05729166666666665,0.265625,0.46182808426939853
98517,2024-10-23 17:25:00,348.0,0.03448275862068966,0.1235632183908046,0.47317844618820337
98518,2024-10-25 16:50:00,286.0,0.09090909090909091,0.28321678321678323,0.43569810012472465
98519,2024-10-25 19:15:00,407.0,0.15479115479115474,0.3415233415233415,0.3170261755275779
98520,2024-08-18 17:03:00,10.0,0.0,0.2,0.37378232081581364
98565,2024-01-06 22:00:00,1.0,0.0,0.0,0.5625
98567,2024-10-20 23:25:00,4.0,0.0,0.5,0.3191964285714286
98573,2024-08-16 19:48:00,135.0,0.08148148148148142,0.2148148148148147,0.5407392363746198
98575,2024-09-08 20:30:00,1.0,0.0,0.0,0.32
98576,2024-09-08 20:30:00,1.0,0.0,0.0,0.28
98579,2024-09-08 19:20:00,1.0,0.0,0.0,0.24
98581,2024-04-27 18:27:00,1.0,0.0,0.0,0.875
98583,2024-10-01 16:35:00,87.0,0.09195402298850566,0.35632183908045967,0.2524626311449669
98602,2024-10-25 20:15:00,261.0,0.06513409961685816,0.22988505747126428,0.49823742672581534
98612,2024-04-06 19:58:00,12.0,0.0,0.16666666666666666,0.6891173641173642
98613,2024-10-25 16:50:00,177.0,0.11864406779661013,0.3107344632768362,0.36820481246293557
98633,2024-07-10 18:00:00,2.0,0.5,0.5,0.25
98636,2024-10-24 17:40:00,138.0,0.16666666666666666,0.42028985507246375,0.5567047715647854
98637,2024-10-23 16:45:00,163.0,0.14110429447852754,0.31901840490797545,0.5623334979708795
98643,2024-05-09 17:23:00,2.0,0.0,0.5,0.5583333333333333
98645,2024-06-23 18:25:00,2.0,0.0,0.0,1.0
98654,2024-09-14 20:25:00,1.0,0.0,0.0,0.0625
98663,2024-10-01 13:40:00,43.0,0.04651162790697673,0.20930232558139528,0.5297245004812482
98673,2024-10-25 13:15:00,351.0,0.16239316239316234,0.4131054131054131,0.4680245644487514
98681,2024-04-20 16:36:00,10.0,0.1,0.2,0.4587362637362637
98714,2024-10-24 16:30:00,75.0,0.15999999999999992,0.4533333333333333,0.4864046872918314
98719,2024-10-24 14:40:00,96.0,0.14583333333333326,0.3541666666666666,0.40018646895302984
98725,2023-10-27 21:44:00,3.0,0.0,0.0,0.8333333333333334
98726,2024-08-31 22:02:00,6.0,0.0,0.3333333333333333,0.2323059054766372
98736,2024-10-22 16:20:00,129.0,0.015503875968992248,0.24031007751937986,0.40380575116823064
98746,2023-10-07 22:03:00,1.0,0.0,0.0,0.7777777777777778
98756,2024-10-08 21:00:00,33.0,0.18181818181818182,0.24242424242424243,0.5018370221578776
98760,2024-10-21 14:57:00,16.0,0.24999999999999994,0.4375,0.3564987751439131
98777,2024-08-31 17:45:00,1.0,1.0,1.0,0.0009140767824497258
98778,2024-10-25 15:35:00,17.0,0.11764705882352941,0.17647058823529413,0.2377094753870353
98787,2024-04-13 21:56:00,1.0,0.0,0.0,0.8571428571428571
98788,2024-10-24 14:10:00,143.0,0.05594405594405586,0.34965034965034963,0.5847988814660837
98807,2024-10-23 18:25:00,3.0,0.0,0.0,0.4180888888888889
98808,2024-05-01 13:33:00,1.0,0.0,1.0,0.2222222222222222
98812,2024-10-20 21:44:00,30.0,0.13333333333333325,0.2333333333333333,0.23052342981187818
98822,2023-11-11 15:30:00,1.0,0.0,0.0,0.4
98823,2024-10-05 22:32:00,4.0,0.0,0.0,0.42448405253283295
98824,2024-09-28 16:35:00,1.0,0.0,0.0,0.008298755186721992
98857,2024-10-24 13:47:00,61.0,0.06557377049180321,0.2622950819672131,0.33453698479146554
98858,2024-10-25 18:15:00,30.0,0.06666666666666665,0.36666666666666664,0.46977666699325943
98859,2024-10-12 21:30:00,16.0,0.06249999999999993,0.24999999999999994,0.45753460425238673
98866,2024-10-25 15:35:00,17.0,0.058823529411764705,0.47058823529411764,0.2739658130501031
98887,2024-10-25 16:45:00,142.0,0.20422535211267603,0.528169014084507,0.3968177218916123
98899,2024-06-29 21:21:00,1.0,0.0,0.0,1.0
98910,2024-10-12 16:50:00,13.0,0.0,0.23076923076923078,0.5638114713340958
98930,2024-05-11 18:12:00,9.0,0.0,0.1111111111111111,0.5942909214968038
98932,2024-01-27 15:19:00,2.0,0.0,0.0,0.5757575757575758
98936,2024-09-08 20:30:00,1.0,0.0,0.0,0.24
98944,2024-01-06 14:10:00,1.0,0.0,0.0,0.9166666666666666
98951,2024-10-12 18:10:00,50.0,0.0,0.0799999999999999,0.5205995887319983
98953,2024-10-23 18:25:00,72.0,0.0,0.13888888888888887,0.5021160907668697
98955,2024-10-21 14:07:00,22.0,0.2727272727272727,0.4545454545454545,0.2439609628059701
98972,2024-10-24 20:30:00,42.0,0.047619047619047575,0.38095238095238093,0.3693825819621243
98975,2024-10-05 22:32:00,5.0,0.0,0.0,0.4125241966705381
98983,2024-10-21 14:40:00,26.0,0.038461538461538464,0.15384615384615385,0.4509906765771707
98985,2024-10-13 12:58:00,6.0,0.0,0.16666666666666666,0.38991399879860217
98986,2024-10-24 17:10:00,86.0,0.08139534883720922,0.29069767441860467,0.3983566856817511
98990,2024-02-08 14:57:00,2.0,0.0,0.5,0.6428571428571428
98991,2024-01-03 23:55:00,5.0,0.2,0.4,0.5325396825396825
99003,2024-10-12 16:40:00,13.0,0.23076923076923078,0.5384615384615384,0.2548212101379522
99011,2024-10-12 13:40:00,107.0,0.08411214953271019,0.2336448598130841,0.4810209608407433
99018,2024-05-22 21:00:00,4.0,0.0,0.25,0.6246031746031746
99021,2024-09-09 18:52:00,20.0,0.14999999999999994,0.14999999999999994,0.534983069426902
99022,2024-08-03 12:58:00,17.0,0.11764705882352941,0.29411764705882354,0.5518254053136405
99026,2024-10-12 20:50:00,1.0,0.0,0.0,0.2564102564102564
99038,2024-10-15 15:35:00,4.0,0.0,0.5,0.2469020894519348
99040,2024-02-22 15:30:00,2.0,0.0,0.0,0.7727272727272727
99042,2024-10-14 13:50:00,5.0,0.0,0.0,0.2160241320756752
99054,2024-05-26 20:05:00,6.0,0.0,0.16666666666666666,0.5539021164021164
99055,2024-10-20 19:40:00,61.0,0.08196721311475406,0.19672131147540983,0.40657876058630404
99056,2024-10-19 19:15:00,51.0,0.0784313725490196,0.27450980392156865,0.41319031433259273
99059,2023-10-11 13:42:00,1.0,0.0,0.0,0.5555555555555556
99060,2024-10-21 23:21:00,141.0,0.05673758865248227,0.326241134751773,0.4541069421105172
99065,2024-10-25 16:45:00,112.0,0.13392857142857137,0.41071428571428564,0.4698886517219991
99081,2024-09-29 19:30:00,20.0,0.09999999999999995,0.1999999999999999,0.37426130335672314
99089,2024-10-05 19:45:00,16.0,0.06249999999999993,0.12499999999999997,0.6131199350275488
99123,2024-10-23 15:50:00,421.0,0.08313539192399047,0.2137767220902612,0.47316856239686705
99136,2024-05-03 19:40:00,3.0,0.3333333333333333,0.3333333333333333,0.6131341425459073
99137,2024-10-20 15:15:00,47.0,0.19148936170212758,0.3829787234042553,0.35217928360399
99139,2024-04-13 17:40:00,2.0,0.0,0.0,0.9444444444444444
99143,2024-10-10 14:35:00,42.0,0.023809523809523787,0.2619047619047619,0.5321464631821751
99148,2024-03-30 23:30:00,1.0,0.0,0.0,0.6923076923076923
99150,2024-10-06 14:40:00,2.0,0.0,0.0,0.534965034965035
99159,2024-10-21 14:07:00,15.0,0.0,0.0,0.49228983977960195
99162,2024-10-19 19:45:00,41.0,0.024390243902439025,0.12195121951219512,0.4618639132835307
99170,2024-03-11 13:50:00,7.0,0.0,0.1428571428571428,0.7686202686202687
99171,2024-10-25 18:30:00,417.0,0.05035971223021579,0.2182254196642686,0.3986446554506082
99172,2024-09-26 16:05:00,20.0,0.049999999999999975,0.1999999999999999,0.45290439492158024
99173,2023-11-11 22:35:00,2.0,0.0,0.5,0.5833333333333334
99187,2024-10-06 16:35:00,45.0,0.022222222222222223,0.1333333333333333,0.47274773029611933
