RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds
847679,Christophe Duchamp Swiss Made Nursery Handicap,54,Sandown,09/15/2023 15:50:00,Other,Class 3,,0-95,2yo,None,1m,8,1608,1760,Good,Turf,5082950,Shadan Joy,85620,Ben Curtis,40131,Charlie Johnston,2,,3,2,8-11,139,8/1,9,78,40,,CompletedRace,3,13,21.5,00:01:50.4400000,110.44
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,2219561,Azano,82231,Daniel Tudhope,22839,David O'Meara,7,,4,6,9-4,148,5/1,6,92,100,91,CompletedRace,1,0,0,00:01:28.2800000,88.28
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,3096276,Mitrosonfire,98476,Stefano Cherchi,38350,William Muir & Chris Grassick,5,,5,3,8-11,139,4/1,5,85,92,83,CompletedRace,2,0.3,0.3,00:01:28.3400000,88.34
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,2815645,Silver Samurai,13689,Jamie Spencer,9003,Marco Botti,6,,3,1,9-4,148,11/2,6.5,92,94,83,CompletedRace,3,2.25,2.5,00:01:28.7800000,88.78
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,3215032,Priscilla's Wish,96974,Adam Farragher,7968,Philip McBride,5,,7,4,8-5,133,11/1,12,82,82,71,CompletedRace,4,0.75,3.25,00:01:28.9300000,88.93
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,3826097,Under The Twilight,77767,Billy Loughnane,14051,Michael Blake,5,,6,7,8-10,138,5/1,6,84,83,71,CompletedRace,5,0.5,3.75,00:01:29.0300000,89.03
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,3437719,Atrium,93237,Kieran Shoemark,28913,Charlie Fellowes,4,p,1,2,9-9,153,11/4F,3.75,97,92,79,CompletedRace,6,1.75,5.5,00:01:29.3800000,89.38
847678,Christophe Duchamp Grand Mont Handicap,54,Sandown,09/15/2023 16:25:00,Other,Class 2,,0-100,4yo+,None,7f,7,1407,1540,Good,Turf,901037,Documenting,95103,Ben Sanderson,28570,Kevin Frost,10,,2,5,9-4,148,12/1,13,95,84,69,CompletedRace,7,2.75,8.25,00:01:29.9300000,89.93
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4348710,Coco Jamboo,96974,Adam Farragher,9003,Marco Botti,3,,3,7,9-7,151,5/2F,3.5,80,92,73,CompletedRace,1,0,0,00:01:29.9100000,89.91
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4599602,Twilight Dancer,86570,Trevor Whelan,12601,Jonathan Portman,3,,8,6,9-0,144,9/1,10,70,74,55,CompletedRace,2,2.75,2.75,00:01:30.4600000,90.46
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4542726,Peony,93237,Kieran Shoemark,23926,Ed Walker,3,,2,3,9-10,154,7/2,4.5,80,80,61,CompletedRace,3,1.25,4,00:01:30.7100000,90.71
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4175560,Zabbie,79244,Sam Hitchcott,28787,Richard Hannon,3,,5,4,9-6,150,16/1,17,76,75,55,CompletedRace,4,0.5,4.5,00:01:30.8100000,90.81
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3425694,Hot Chesnut,93070,Jefferson Smith,15107,Dean Ivory,5,,1,5,9-11,155,6/1,7,77,75,55,CompletedRace,5,1,5.5,00:01:31.0100000,91.01
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,2698906,Epsom Faithfull,92276,Paddy Bradley,15914,Pat Phelan,6,,4,2,9-6,150,12/1,13,75,67,47,CompletedRace,6,2,7.5,00:01:31.4100000,91.41
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,5101970,Swiss Star,95388,David Egan,24890,Roger Varian,3,,6,1,9-4,148,3/1,4,74,53,33,CompletedRace,7,3.5,11,00:01:32.1100000,92.11
847681,National Racehorse Week Fillies' Handicap,54,Sandown,09/15/2023 17:00:00,Other,Class 4,,0-80,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4369886,Transfer Affection,77767,Billy Loughnane,31698,David Loughnane,3,,7,8,9-2,146,33/1,34,72,26,5,CompletedRace,8,8.5,19.5,00:01:33.8100000,93.81
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4001871,Born Ruler,84857,Luke Morris,67,Sir Mark Prescott Bt,3,,8,8,9-2,146,7/2,4.5,72,87,75,CompletedRace,1,0,0,00:02:10.4900000,130.49
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4686979,Strong Impact,95388,David Egan,24890,Roger Varian,3,,5,1,9-11,155,5/2,3.5,81,89,77,CompletedRace,2,3.5,3.5,00:02:11.1900000,131.19
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4520667,Eddie Temple,93076,Rhiain Ingram,5321,Roger Ingram,3,h,7,7,8-13,141,66/1,67,72,72,60,CompletedRace,3,4,7.5,00:02:11.9900000,131.99
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,3588892,Tudor,2456,J F Egan,25124,Patrick Owens,4,,3,3,9-12,156,14/1,15,76,73,62,CompletedRace,4,1.5,9,00:02:12.2900000,132.29
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4125047,Borgi,85620,Ben Curtis,7083,S Woods,4,,1,9,10-4,164,22/1,23,82,76,65,CompletedRace,5,1.5,10.5,00:02:12.5900000,132.59
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4580179,Finest Leader,86570,Trevor Whelan,39200,Harry & Roger Charlton,3,,2,2,9-12,156,11/8F,2.375,82,70,58,CompletedRace,6,3,13.5,00:02:13.1900000,133.19
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,3791394,Miss Down Under,93237,Kieran Shoemark,10663,Amanda Perrett,4,tp1,6,5,9-9,153,14/1,15,73,54,43,CompletedRace,7,3.5,17,00:02:13.8900000,133.89
847680,Watch Racing TV Free For 31 Days Handicap,54,Sandown,09/15/2023 17:35:00,Other,Class 4,,0-80,3yo+,None,1m2f,10,2010,2200,Good,Turf,4683003,Gallimimus,95815,Darragh Keenan,10308,John Gallagher,3,p,9,6,9-0,144,18/1,19,70,50,38,CompletedRace,8,0.5,17.5,00:02:13.9900000,133.99
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,4257322,Democracy Manifest,99733,Tyler Schiller,13495,Chris Waller,5,t,6,9,8-7,135,4/1,5,,,,CompletedRace,1,0,0,00:01:28.7100000,88.71
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,4654746,Palmetto,79582,Kerrin McEvoy,12425,John Sargent,5,,7,8,8-7,135,4/1,5,,,,CompletedRace,2,2.5,2.5,00:01:29.2100000,89.21
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3234555,Spangler,95692,Thomas Sherry,15999,Kris Lees,5,,14,1,8-7,135,9/1,10,,,,CompletedRace,3,0.2,2.75,00:01:29.2600000,89.26
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3562203,No Compromise,87357,Joshua Parr,13495,Chris Waller,7,,3,2,9-2,146,25/1,26,,,,CompletedRace,4,0.5,3.25,00:01:29.3600000,89.36
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3172439,Inver Park,100708,Dylan Gibbons,15999,Kris Lees,5,,11,6,8-7,135,23/10F,3.3,,,,CompletedRace,5,0.75,4,00:01:29.5100000,89.51
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,1770393,Looks Like Elvis,94988,Brock Ryan,27044,Jarrod Austin,9,,9,5,8-7,135,80/1,81,,,,CompletedRace,6,0.3,4.25,00:01:29.5600000,89.56
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3088188,Kukeracha,88921,Jason Collett,13495,Chris Waller,6,t,4,3,8-13,141,40/1,41,,,,CompletedRace,7,1,5.25,00:01:29.7600000,89.76
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,1266622,Mount Popa,100963,Zac Lloyd,21012,"Michael, Wayne & John Hawkes",8,,5,12,8-11,139,60/1,61,,,,CompletedRace,8,0.1,5.25,00:01:29.7600000,89.76
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,2394505,Luncies,11297,Damien Oliver,15999,Kris Lees,6,,2,11,9-2,146,13/1,14,,,,CompletedRace,9,0.1,5.5,00:01:29.8100000,89.81
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3333172,Vreneli,93872,Regan Bayliss,32239,Gai Waterhouse & Adrian Bott,6,t,10,13,8-7,135,11/1,12,,,,CompletedRace,10,0.2,5.75,00:01:29.8600000,89.86
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3999748,Glint Of Silver,83615,Jay Ford,22235,David Pfieffer,4,,15,4,8-7,135,19/1,20,,,,CompletedRace,11,1.25,7,00:01:30.1100000,90.11
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,2327848,Laure Me In,94407,Rachel King,22235,David Pfieffer,9,v,12,7,8-7,135,80/1,81,,,,CompletedRace,12,0.75,7.75,00:01:30.2600000,90.26
849894,Australian Bloodstock Cameron Handicap (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 18:20:00,Other,,"(Group 3 ",,3yo+,None,7½f,7.5,1508,1650,Good,Turf,1969744,Skyman,13701,Brett Prebble,13495,Chris Waller,7,t,1,10,9-4,148,9/1,10,,,,CompletedRace,13,0.3,8,00:01:30.3100000,90.31
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3910216,Banana Queen,79582,Kerrin McEvoy,37689,Gerald Ryan & Sterling Alexiou,5,,9,6,8-9,137,16/1,17,,,,CompletedRace,1,0,0,00:01:22.3100000,82.31
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4189666,Sanstoc,95692,Thomas Sherry,15511,J O'Shea,5,tb,8,7,8-9,137,15/2,8.5,,,,CompletedRace,2,1.5,1.5,00:01:22.6100000,82.61
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3849690,Mirra View,91402,Chad Schofield,29575,Peter & Paul Snowden,5,b,6,5,8-11,139,10/1,11,,,,CompletedRace,3,2.5,4,00:01:23.1100000,83.11
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4753674,Diamond Dealer,90688,Ryan Maloney,27494,Bjorn Baker,5,,10,3,8-9,137,14/1,15,,,,CompletedRace,4,0.75,4.75,00:01:23.2600000,83.26
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4191555,Wollombi,91403,Sam Clipperton,29575,Peter & Paul Snowden,4,p,1,11,9-0,144,2/1F,3,,,,CompletedRace,5,0.1,4.75,00:01:23.2600000,83.26
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3450324,Anagain,83615,Jay Ford,14985,Joseph Pride,5,,12,10,8-9,137,30/1,31,,,,CompletedRace,6,0.5,5.25,00:01:23.3600000,83.36
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4248031,Short Shorts,91310,Jean Van Overmeire,33362,Brad Widdup,5,,7,4,8-9,137,6/1,7,,,,CompletedRace,7,0.3,5.75,00:01:23.4600000,83.46
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4497084,Speak Up,100963,Zac Lloyd,15511,J O'Shea,4,b1,13,2,8-9,137,16/1,17,,,,CompletedRace,8,0.5,6.25,00:01:23.5600000,83.56
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4211287,Bellatrix Black,11297,Damien Oliver,15999,Kris Lees,5,,2,13,9-0,144,25/1,26,,,,CompletedRace,9,0.3,6.5,00:01:23.6100000,83.61
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3488508,In De Summertime,94407,Rachel King,3794,Keith Dryden,5,,11,1,8-9,137,25/1,26,,,,CompletedRace,10,1.25,7.75,00:01:23.8600000,83.86
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,3729002,Loves Me Likearock,85716,Andrew Gibbons,15999,Kris Lees,4,,15,14,8-9,137,60/1,61,,,,CompletedRace,11,1,8.75,00:01:24.0600000,84.06
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4899359,Arts,99733,Tyler Schiller,35728,Edward Cummings,4,,3,8,9-0,144,70/1,71,,,,CompletedRace,12,0.75,9.5,00:01:24.2100000,84.21
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,4361071,Razeta,100708,Dylan Gibbons,15999,Kris Lees,4,b,4,12,8-13,141,7/1,8,,,,CompletedRace,13,2,11.5,00:01:24.6100000,84.61
849999,Yarraman Park Stud Tibbie Stakes (Group 3) (3yo+ Fillies & Mares) (Turf),689,Newcastle (AUS),09/15/2023 18:55:00,Other,,(Group 3),,3yo+,Fillies,7f,7,1407,1540,Good,Turf,2951706,Sunborn,94988,Brock Ryan,35728,Edward Cummings,6,,14,9,8-9,137,150/1,151,,,,CompletedRace,14,5.75,17.25,00:01:25.7600000,85.76
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3213979,Military Mission,94407,Rachel King,32239,Gai Waterhouse & Adrian Bott,5,,14,12,8-7,135,15/1,16,,,,CompletedRace,1,0,0,00:02:22.4000000,142.4
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,1266626,Spirit Ridge,90688,Ryan Maloney,37801,Annabel Neasham,8,,11,13,8-11,139,17/1,18,,,,CompletedRace,2,0.3,0.3,00:02:22.4600000,142.46
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,2394798,Hosier,88921,Jason Collett,15356,Mark Minervini,6,,8,11,8-13,141,10/1,11,,,,CompletedRace,3,0.5,0.75,00:02:22.5500000,142.55
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,2610646,Desert Icon,13701,Brett Prebble,13495,Chris Waller,7,b,9,1,8-11,139,17/1,18,,,,CompletedRace,4,0.75,1.5,00:02:22.7000000,142.7
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3841733,Wineglass Bay,79582,Kerrin McEvoy,13495,Chris Waller,4,b,19,10,8-7,135,12/1,13,,,,CompletedRace,5,1,2.5,00:02:22.9000000,142.9
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3094361,Bois D'Argent,91402,Chad Schofield,37801,Annabel Neasham,6,,5,14,9-0,144,10/1,11,,,,CompletedRace,6,0.5,3,00:02:23,143
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,2901183,Kalapour,11297,Damien Oliver,15999,Kris Lees,6,,10,16,8-11,139,17/5J,4.4,,,,CompletedRace,7,0.3,3.25,00:02:23.0500000,143.05
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,2735405,Parry Sound,100708,Dylan Gibbons,38967,Sara Ryan,8,b,17,3,8-7,135,30/1,31,,,,CompletedRace,8,0.5,3.75,00:02:23.1500000,143.15
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3196053,Cleveland,85396,Ben Melham,15999,Kris Lees,5,,2,15,9-2,146,17/5J,4.4,,,,CompletedRace,9,0.3,4.25,00:02:23.2500000,143.25
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3326328,Alegron,100963,Zac Lloyd,31153,James Cummings,5,b,3,5,9-1,145,16/1,17,,,,CompletedRace,10,1,5.25,00:02:23.4500000,143.45
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,2455783,Outlandos,91310,Jean Van Overmeire,12425,John Sargent,7,b,16,9,8-7,135,25/1,26,,,,CompletedRace,11,0.1,5.25,00:02:23.4500000,143.45
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3136486,Sir Lucan,93872,Regan Bayliss,32239,Gai Waterhouse & Adrian Bott,5,,7,6,9-0,144,8/1,9,,,,CompletedRace,12,0.1,5.25,00:02:23.4500000,143.45
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,4350673,Bonny Ezra,83615,Jay Ford,13495,Chris Waller,8,,15,7,8-7,135,40/1,41,,,,CompletedRace,13,0.75,6,00:02:23.6000000,143.6
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3130230,Torrens,92039,Keagan Latham,38921,Marc Chevalier,7,p,12,4,8-10,138,80/1,81,,,,CompletedRace,14,1,7,00:02:23.8000000,143.8
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3605518,Raging Bull,98951,Reece Jones,15504,David Payne,5,b,18,8,8-7,135,60/1,61,,,,CompletedRace,15,1.75,8.75,00:02:24.1500000,144.15
849895,Sharp Office Newcastle Gold Cup (Group 3 Handicap) (3yo+) (Turf),689,Newcastle (AUS),09/15/2023 19:35:00,Other,,"(Group 3 ",,3yo+,None,1m3½f,11.5,2312,2530,Good,Turf,3125446,Gear Up,87357,Joshua Parr,37801,Annabel Neasham,5,tb1,6,2,9-0,144,30/1,31,,,,CompletedRace,16,1,9.75,00:02:24.3500000,144.35
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317175,Rose Jaipur,93579,Clement Lecoeuvre,28083,H-F Devin,2,,7,2,8-13,141,33/10,4.3,,,,CompletedRace,1,0,0,00:02:15.9200000,135.92
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317174,Auteur,84879,Maxime Guyon,20391,C Ferland,2,,6,4,9-2,146,6/4F,2.5,,,,CompletedRace,2,2,2,00:02:16.4200000,136.42
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317172,Marche D'Aligre,87600,Mickael Barzalona,33232,L Gadbin,2,,4,6,9-2,146,18/5,4.6,,,,CompletedRace,3,2.5,4.5,00:02:17.0450000,137.045
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317170,Dempy,93676,Ludovic Boisseau,39447,Mlle Victoria Head,2,,2,1,9-2,146,12/1,13,,,,CompletedRace,4,0.3,4.75,00:02:17.1075000,137.1075
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317169,Djoe,75539,Ioritz Mendizabal,39775,Helmi Boujardine,2,,1,3,9-2,146,21/1,22,,,,CompletedRace,5,3.5,8.25,00:02:17.9825000,137.9825
850021,Prix Ortie Blanche (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/15/2023 12:40:00,Other,,,,2yo,None,1m2f,10,2010,2200,Soft,Turf,5317171,Beau Prince,95774,Alexis Pouchin,11579,E Libaud,2,p,3,7,9-2,146,11/1,12,,,,CompletedRace,6,1.25,9.5,00:02:18.2950000,138.295
