RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin,Spotlight
926024,Aurie's Star Handicap (Group 3) (Handicap) (Turf),297,Flemington (AUS),08/01/2026 18:50:00,Other,,(Group 3),,2yo+,None,6f,6,1206,1320,Good,Turf,5424990,Fancify right,104776,Jabez Johnstone right,19845,Ciaron Maher right,7,t,7,5,8-7,135,17/2,9.5,94,,,CompletedRace,7,0.5,4.5,00:01:09.6300000,69.63,16/1,17,,38-629,"£59,406",59406,94,,,372714,H Yao,Niagara,AUS,Laced Up,False,False,,,,True,,NZ,"Great run at Swan Hill 5 Jun. Made the running but soon off the bit and weakened noticeably this course last time. Drops back in trip now. Could run into the exotics.    "
926024,Aurie's Star Handicap (Group 3) (Handicap) (Turf),297,Flemington (AUS),08/01/2026 18:50:00,Other,,(Group 3),,2yo+,None,6f,6,1206,1320,Good,Turf,3248503,Windstorm right,99056,Akira Sugawara right,31056,Logan McGill right,10,tb,9,8,8-7,135,100/1,101,83,,,CompletedRace,8,10,14.5,00:01:11.6300000,71.63,100/1,101,,-97400,"£59,406",59406,83,,,354776,"Mailbag Windstorm, C C F C Group Et Al",Redoute's Choice,AUS,Storm Alert,False,False,,,,True,1,AUS,"Now 5 weeks between runs. Well back and never sighted at Caulfield at first run for new trainer at long odds. Usually gets back. Keener on others here.    "
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9618952,Twinkle Town right,92018,Jose L Ortiz right,9030,Kenneth McPeek right,2,,3,3,8-10,138,71/20,4.55,,,,CompletedRace,1,0,0,00:01:16.4400000,76.44,,,,,,,,,,,,,,,,,,,,,,,
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9157448,Booked right,90708,Ricardo Santana Jr right,11876,Steven Asmussen right,2,,4,4,8-10,138,204/100,3.04,,,,CompletedRace,2,6,6,00:01:17.6400000,77.64,,,,,,,,,,,,,,,,,,,,,,,
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9331688,How's Al Today right,88814,Luis Saez right,40030,Riley Mott right,2,,1,1,8-10,138,22/5,5.4,,,,CompletedRace,3,7,13,00:01:19.0400000,79.04,,,,,,,,,,,,,,,,,,,,,,,
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9340104,Rasasi right,92353,Edgard J Zayas right,23210,Antonio Sano right,2,,2,2,8-10,138,36/1,37,,,,CompletedRace,4,5.25,18.25,00:01:20.0900000,80.09,,,,,,,,,,,,,,,,,,,,,,,
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9535710,Uncle Kef right,91146,Irad Ortiz Jr right,28636,Kevin Rice right,2,b,5,5,8-10,138,178/10,18.8,,,,CompletedRace,5,10.5,28.75,00:01:22.1900000,82.19,,,,,,,,,,,,,,,,,,,,,,,
925555,Saratoga Special Stakes (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 20:20:00,Other,,(Grade 2),,2yo,None,6½f,6.5,1307,1430,Fast,Dirt,9447210,Flight Command right,88273,Flavien Prat right,22918,Rudy Rodriguez right,2,,6,6,8-10,138,33/20F,2.65,,,,CompletedRace,6,6,34.75,00:01:23.3900000,83.39,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,9618953,Amberglen right,91146,Irad Ortiz Jr right,18362,Brad H Cox right,3,,6,6,8-8,136,5/3F,2.666666666666667,,,,CompletedRace,1,0,0,00:01:42.3300000,102.33,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,8120464,Deep Learning right,88273,Flavien Prat right,20681,Chad C Brown right,3,,8,7,8-8,136,107/20,6.35,,,,CompletedRace,2,1.25,1.25,00:01:42.5800000,102.58,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,8157595,Honfleur right,92018,Jose L Ortiz right,20681,Chad C Brown right,3,,1,1,8-8,136,11/1,12,,,,CompletedRace,3,0.3,1.5,00:01:42.6300000,102.63,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,8031316,Time To Dream right,92353,Edgard J Zayas right,10697,Todd Pletcher right,3,,4,4,8-8,136,84/10,9.4,,,,CompletedRace,4,0.05,1.5,00:01:42.6300000,102.63,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,8309191,Ultimate Love right,90708,Ricardo Santana Jr right,15532,Michael Trombetta right,3,,5,5,8-8,136,164/10,17.4,,,,CompletedRace,5,0.3,2,00:01:42.7300000,102.73,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,9051028,Star Actress right,86688,Junior Alvarado right,1471,William Mott right,3,,2,2,8-8,136,155/10,16.5,,,,CompletedRace,6,2.75,4.75,00:01:43.2800000,103.28,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,8084405,Lion Lake right,88814,Luis Saez right,26181,Brendan P Walsh right,3,,9,8,8-12,140,43/20,3.15,,,,CompletedRace,7,0.2,4.75,00:01:43.2800000,103.28,,,,,,,,,,,,,,,,,,,,,,,
925556,Lake George Stakes Presented By Surfside (Grade 3) (Fillies) (Turf),445,Saratoga (USA),08/01/2026 10:06:00,Other,,(Grade 3),,3yo,Fillies,1m½f,8.5,1709,1870,Firm,Turf,7847689,Candy Moonshine right,89679,Jaime Rodriguez right,15110,Michael E Gorham right,3,,3,3,8-8,136,31/1,32,,,,CompletedRace,8,3.25,8,00:01:43.9300000,103.93,,,,,,,,,,,,,,,,,,,,,,,
925557,Jim Dandy Stakes Presented By Mohegan Sun (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 10:44:00,Other,,(Grade 2),,3yo,None,1m1f,9,1809,1980,Fast,Dirt,8153058,Renegade right,91146,Irad Ortiz Jr right,10697,Todd Pletcher right,3,,3,3,8-12,140,41/30,2.3666666666666667,,,,CompletedRace,1,0,0,00:01:49.0800000,109.08,2/1,3,55,2-1123,"£222,220",222220,,134,,363257,"Robert Low, Lawana L Low & Repole Stable",Into Mischief,USA,Spice Is Nice,False,False,,,,False,,USA,Normally pretty consistent and took the Grade 1 Arkansas Derby in March; finished just behind Commandment when third two months ago; might find this easier; has strong claims.
925557,Jim Dandy Stakes Presented By Mohegan Sun (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 10:44:00,Other,,(Grade 2),,3yo,None,1m1f,9,1809,1980,Fast,Dirt,8210051,Commandment right,88273,Flavien Prat right,18362,Brad H Cox right,3,b,5,5,8-12,140,6/5F,2.2,,,,CompletedRace,2,0.5,0.5,00:01:49.1800000,109.18,11/4,3.75,55,-11172,"£222,220",222220,,133,,325088,Wathnan Racing,Into Mischief,USA,Sippican Harbor,False,False,,,,False,,USA,"Won the Grade 1 Florida Derby four months ago and producing consistent form; was on the premises in the Belmont Stakes (second, beaten just over 1l) two months ago; this is a step down in class; should not be far away."
925557,Jim Dandy Stakes Presented By Mohegan Sun (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 10:44:00,Other,,(Grade 2),,3yo,None,1m1f,9,1809,1980,Fast,Dirt,8357749,Silent Tactic right,88814,Luis Saez right,9011,Mark Casse right,3,b,4,4,8-10,138,103/10,11.3,,,,CompletedRace,3,2,2.5,00:01:49.5800000,109.58,7/2,4.5,126,2-2122,"£222,220",222220,,125,,85951,John C Oxley,Tacitus,USA,Magical Sign,False,False,,,,True,,USA,"On target twice in his last six outings; running consistently; solid effort in the Arkansas Derby, beaten 4l to finish runner-up behind Renegade (Oaklawn Park) in March; down in class; returns from a layoff here; competitive shout."
925557,Jim Dandy Stakes Presented By Mohegan Sun (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 10:44:00,Other,,(Grade 2),,3yo,None,1m1f,9,1809,1980,Fast,Dirt,8406240,Chip Honcho right,92018,Jose L Ortiz right,11876,Steven Asmussen right,3,,1,1,8-10,138,42/10,5.2,,,,CompletedRace,4,12,14.5,00:01:51.9800000,111.98,13/2,7.5,42,-42531,"£222,220",222220,,133,,363973,"Leland Ackerley Racing LLC, James Sherwood et al",Connect,USA,Miss My Rose,False,False,,,,False,,USA,Narrow winner of a Grade 3 at Thistledown six weeks ago; successful three times in his last seven starts.
925557,Jim Dandy Stakes Presented By Mohegan Sun (Grade 2) (Dirt),445,Saratoga (USA),08/01/2026 10:44:00,Other,,(Grade 2),,3yo,None,1m1f,9,1809,1980,Fast,Dirt,9340056,Asked And Answered right,89679,Jaime Rodriguez right,33620,Antonio Arriaga right,3,b,2,2,8-8,136,34/1,35,,,,CompletedRace,5,4.25,18.75,00:01:52.8300000,112.83,12/1,13,16,258247,"£222,220",222220,,111,,374891,Aci Racing Stable LLC & Gerardo Salinas,Tapit,USA,Faypien,False,False,,,,False,,USA,"Although yet to hit the target, he has shown ability; held in seventh over 1m here (maiden claimer) last month; this line-up contains some strong opposition so others more likely."
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,5260537,Paramount Prince right,102988,Fraser Aebly right,9011,Mark Casse right,6,,9,8,8-10,138,15/4,4.75,,,,CompletedRace,1,0,0,00:01:43.2400000,103.24,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,7996857,Runaway Again right,94442,Ryan Munger right,14957,Sid C Attard right,4,,2,2,8-12,140,19/20F,1.95,,,,CompletedRace,2,0.2,0.2,00:01:43.2800000,103.28,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,6079095,Sedburys Ghost right,103694,Austin Adams right,10594,Barbara J Minshall right,4,b,1,1,8-10,138,144/10,15.4,,,,CompletedRace,3,5.5,5.75,00:01:44.3900000,104.39,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,6537140,Rapid Test right,93891,Sahin Civaci right,34442,Catherine Day Phillips right,6,b,3,3,8-10,138,26/5,6.2,,,,CompletedRace,4,0.3,6,00:01:44.4400000,104.44,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,5357813,War Court right,87793,Keveh Nicholls right,19431,Ronald H Sadler right,8,,4,4,8-10,138,179/10,18.9,,,,CompletedRace,5,0.5,6.5,00:01:44.5400000,104.54,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,6949152,Mansetti right,103695,Pietro Moran right,16410,Kevin Attard right,4,,5,5,8-10,138,98/10,10.8,,,,CompletedRace,6,0.3,6.75,00:01:44.5900000,104.59,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,4584282,Twin City right,98348,Romero Ramsay Maragh right,18637,Stuart C Simon right,6,b,7,6,8-10,138,54/1,55,,,,CompletedRace,7,3.5,10.25,00:01:45.2900000,105.29,,,,,,,,,,,,,,,,,,,,,,,
926059,Seagram Cup Stakes (Grade 3) (All Weather) (Tapeta),265,Woodbine (CAN),08/01/2026 10:25:00,Other,,(Grade 3),,3yo+,None,1m½f,8.5,1709,1870,Fast,Dirt,7996847,Lucky Guest right,84853,Emma-Jayne Wilson right,9011,Mark Casse right,4,,8,7,8-11,139,885/100,9.85,,,,CompletedRace,8,9.75,20,00:01:47.2400000,107.24,,,,,,,,,,,,,,,,,,,,,,,
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,5204005,Charmaine right,91857,Daniel Muscutt right,4540,James Fanshawe right,5,,2,4,10-1,161,7/2,4.5,82,,,CompletedRace,1,0,0,00:02:39.6300000,159.63,4/1,5,34,6-2444,"£7,731",7731,82,89,59,44043,Elite Racing Club,Camelot,GB,Zest,False,False,,65,,False,,GB,All three wins have been on the AW (1m/1m4f) but she's a consistent mare with comparable form on turf and should give her running once more (second on previous visit here); chance.
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,8455176,Level Look right,92728,Oisin Murphy right,15605,Andrew Balding right,3,,7,5,9-1,145,7/4F,2.75,78,,,CompletedRace,2,1.5,1.5,00:02:39.9300000,159.93,4/1,5,16,04-14,"£7,731",7731,78,86,80,164585,Kingsclere Racing Club,Passing Glance,GB,Inclyne,False,False,,54,,True,,GB,"Progressed last year to win a 1m2f novice at Newcastle (AW); last of four on handicap debut at Newmarket (1m4f, good to firm) but that was after a break of 189 days and he's fully entitled to strip fitter for that; yard's runners always respected around here."
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,5472320,L'Eagle Aid right,102526,Jack Callan right,40131,Charlie Johnston right,5,p1,6,6,9-6,150,11/1,12,73,,,CompletedRace,3,1.5,3,00:02:40.2300000,160.23,6/1,7,11,566353,"£7,731",7731,73,89,76,231932,Two Goldfish & A Balloon,Free Eagle,IRE,Acres Of Diamonds,True,False,,45,,True,,IRE,"One of three wins came over C&D in July of last year (promoted after dead-heating); solid runs in his last three races, two at Chester; tactically versatile and should be in the mix; first-time headgear."
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,6550753,Patagonia Girl right,86013,David Probert right,25009,Hugo Palmer right,4,,1,7,10-1,161,8/1,9,82,,,CompletedRace,4,2,5,00:02:40.6300000,160.63,13/2,7.5,23,-21758,"£7,731",7731,82,87,69,372298,D R Passant & E Spragg,Australia,GB,Katiesheidinlisa,False,False,,45,,False,,GB,"Six visits here have yielded two wins and as many thirds; below her best over an extended 1m2f in last two races (also here) but she's back to Class 4 level in which she made all over C&D in May off only 2lb lower; considered, for all that an easy leads seems unlikely."
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,4449778,Westerton right,94575,George Wood right,15552,Jennie Candlish right,6,,4,2,9-12,156,20/1,21,79,,,CompletedRace,5,1.25,6.25,00:02:40.8800000,160.88,10/1,11,,35059-,"£7,731",7731,79,86,74,375272,Alan Baxter & Shaun Sowray,Belardo,IRE,Aubusson,False,False,,48,,True,,IRE,"Nearly won over hurdles in May but two lesser runs followed and now 0-7 in that scene, while he's only 1-21 on the Flat (for Alan King); on a useful mark but probably not as good as he was, and he's unraced at Chester."
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,6626289,Kuredu King right,85782,Joanna Mason right,15674,Donald McCain right,4,b,3,3,9-13,157,25/1,26,80,,,CompletedRace,6,1,7.25,00:02:41.0800000,161.08,12/1,13,43,151-43,"£7,731",7731,80,84,74,375693,Ian Furlong & Neil Clayton,Churchill,IRE,Orcia,False,False,,64,,True,,IRE,"Won 11.6f and 1m6f handicaps last year for the Gosden yard; two heavy defeats over hurdles to start off with for current one but he was a 5l fourth of nine over 2m here in May and he was held up in a small field when never threatening at Newmarket last time (1m6f); back here, on a realistic mark, he could feature."
924042,Radnor Hills Handicap (GBBPlus Race),13,Chester,08/02/2026 14:10:00,Other,Class 4,,0-85,3yo+,None,1m4½f,12.5,2513,2750,Good,Turf,8070679,Timber Twelve right,89973,Ross Coakley right,4113,Michael Bell right,3,,5,1,9-9,153,11/4,3.75,86,,,CompletedRace,7,1.25,8.5,00:02:41.3300000,161.33,9/4,3.25,32,1-1451,"£7,731",7731,86,87,78,125358,R A Pegum,Ulysses,IRE,Wood Chorus,False,False,,36,,False,,GB,"Record of 3-5 and it was his first time at 1m4f when making all for a convincing win at Epsom a month ago (good); that race couldn't have worked out better for him and he could be pressured this time if going from the front, but he looks progressive; up 6lb."
924045,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",13,Chester,08/02/2026 14:45:00,Other,Class 4,,,2yo,None,6f,6,1206,1320,Good,Turf,9212565,Pure Grit right,92728,Oisin Murphy right,15605,Andrew Balding right,2,,1,4,9-7,151,4/9F,1.4444444444444444,85,,,CompletedRace,1,0,0,00:01:14.8900000,74.89,1/2,1.5,64,22,"£7,731",7731,85,88,89,3033,Saeed Suhail,Pinatubo,IRE,Gumhrear,False,False,,54,,False,,GB,"Promising second at Newbury (6f, good) in May and ran to a similar level when second over C&D two weeks later; absent for nine weeks since but he sets a clear standard and still has more to offer."
924045,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",13,Chester,08/02/2026 14:45:00,Other,Class 4,,,2yo,None,6f,6,1206,1320,Good,Turf,9472246,Shakwaa right,93237,Kieran Shoemark right,23926,Ed Walker right,2,,2,2,9-7,151,11/8,2.375,,,,CompletedRace,2,2.25,2.25,00:01:15.3400000,75.34,9/4,3.25,31,3,"£7,731",7731,,77,69,14781,Sheikh Ahmed Al Maktoum,Golden Pal,USA,Lady Clementine,False,False,,64,,False,,GB,"210,000gns yearling; palpably green when third of ten on his debut at Newbury (6f, good to firm) last month but he kept on steadily in the closing stages; open to improvement and he's a key player."
924045,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",13,Chester,08/02/2026 14:45:00,Other,Class 4,,,2yo,None,6f,6,1206,1320,Good,Turf,9410018,Sovereigns High right,94158,Edward Greatrex right,13917,Ralph Beckett right,2,,3,5,9-7,151,28/1,29,,,,CompletedRace,3,2,4.25,00:01:15.7400000,75.74,7/1,8,20,38,"£7,731",7731,,75,44,357973,Clarence Bennie Robinson,Ten Sovereigns,IRE,High Gloss,False,False,,55,,True,,IRE,Stayed on for third in a maiden at Kempton (6f) in June; unable to build on it at Windsor three weeks ago; others are stronger.
924045,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",13,Chester,08/02/2026 14:45:00,Other,Class 4,,,2yo,None,6f,6,1206,1320,Good,Turf,9429288,Therewearethen right,94575,George Wood right,15552,Jennie Candlish right,2,,4,1,9-7,151,125/1,126,,,,CompletedRace,4,6,10.25,00:01:16.9400000,76.94,100/1,101,10,90,"£7,731",7731,,33,,199331,Paul & Clare Rooney,Gleneagles,IRE,Lady Of Rath,False,False,,48,,True,,IRE,Poor form in two AW (7f/6f) runs this summer; can't recommend.
924045,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",13,Chester,08/02/2026 14:45:00,Other,Class 4,,,2yo,None,6f,6,1206,1320,Good,Turf,9382614,Independent Roze right,85782,Joanna Mason right,9170,Lisa Williamson right,2,,5,3,9-2,146,300/1,301,,,,CompletedRace,5,2.25,12.5,00:01:17.3900000,77.39,200/1,201,39,5,"£7,731",7731,,,,203850,Ian Furlong,Bangkok,IRE,Granny Roz,False,False,,33,,True,,GB,"100-1 and offered little short-term promise at Carlisle (6f, good to firm) in June."
924040,Queensferry Stakes (Listed Race),13,Chester,08/02/2026 15:20:00,Other,Class 1,Listed,,3yo,None,6f,6,1206,1320,Good,Turf,7020345,Simplify right,92728,Oisin Murphy right,15605,Andrew Balding right,3,,9,2,8-10,138,6/1,7,95,,,CompletedRace,1,0,0,00:01:12.9700000,72.97,12/1,13,44,1-1120,"£34,026",34026,95,117,89,354015,Ahmad Alkhallafi &  Marc Waters,Profitable,IRE,Fanrouge,False,False,,54,,True,,IRE,Progressive this year before struggling in the Palace Of Holyroodhouse at Royal Ascot 44 days ago; won't mind stepping back up to 6f but a big personal best will be needed to win.
924040,Queensferry Stakes (Listed Race),13,Chester,08/02/2026 15:20:00,Other,Class 1,Listed,,3yo,None,6f,6,1206,1320,Good,Turf,7204955,Calico Blue right,88798,Ray Dawson right,24890,Roger Varian right,3,,3,3,9-1,145,6/5F,2.2,100,,,CompletedRace,2,0.2,0.2,00:01:13.0100000,73.01,11/4,3.75,8,1-2421,"£34,026",34026,100,116,101,355413,Michael D'Arcy,Calyx,GB,Queen Of York,False,False,,48,,False,,GB,Progressive sprinter; chased home Jazl in a Newmarket handicap last month (2lb worse off today) before improving his flawless C&D record to 3-3 with an easy win eight days ago; worth his place in this stronger company and he looks sure to go well once again.
924040,Queensferry Stakes (Listed Race),13,Chester,08/02/2026 15:20:00,Other,Class 1,Listed,,3yo,None,6f,6,1206,1320,Good,Turf,7830202,Lifeplan right,96669,Zak Wheatley right,3297,Declan Carroll right,3,,5,9,9-1,145,9/1,10,113,,,CompletedRace,3,1,1.25,00:01:13.2200000,73.22,3/1,4,345,11-,"£34,026",34026,113,119,112,308660,Martin Tedham & Wasdell Properties Ltd,Kodi Bear,IRE,A Taad Moody,False,False,,57,,False,,IRE,"2-2 as a 2yo, following his debut success in a novice at Thirsk (6f, good) with a ready win in the Group 2 Gimcrack at York (6f, good to firm) last August; that form hasn't worked out and his subsequent absence is a slight concern; has the highest BHA rating in the field but he's drawn widest and there are grounds for taking him on."
924040,Queensferry Stakes (Listed Race),13,Chester,08/02/2026 15:20:00,Other,Class 1,Listed,,3yo,None,6f,6,1206,1320,Good,Turf,7020306,Ardisia right,98519,Cieren Fallon right,25009,Hugo Palmer right,3,,2,4,9-1,145,16/1,17,100,,,CompletedRace,4,1.5,2.75,00:01:13.5200000,73.52,25/1,26,43,-74630,"£34,026",34026,100,115,86,353988,Ardisia Partnership,Ardad,IRE,Garraun,False,False,,45,,True,,IRE,"Five wins in a busy 2yo campaign, notably the Listed Two-Year-Old Trophy at Redcar (6f, good to soft) in October; retains ability but others bring stronger claims."
