FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore,WinProbability,FieldSize,RaceClass
2026-05-30,AbstainWrapperAlgorithm,918760,5019562,Stratford,Turf,Good To Firm,SteepleChase,5529,5,11.0,,0.16874328,5,Class 3
2026-05-30,AbstainWrapperAlgorithm,918764,5781927,Stratford,Turf,Good To Firm,SteepleChase,3418,1,3.5,,0.28800654,4,Class 4
2026-05-30,AbstainWrapperAlgorithm,918764,4272363,Stratford,Turf,Good To Firm,SteepleChase,3418,2,4.0,,0.22747532,4,Class 4
2026-05-30,AbstainWrapperAlgorithm,918764,3267432,Stratford,Turf,Good To Firm,SteepleChase,3418,3,5.0,,0.10870557,4,Class 4
2026-05-30,AbstainWrapperAlgorithm,918764,6504986,Stratford,Turf,Good To Firm,SteepleChase,3418,4,4.0,,0.39215693,4,Class 4
2026-05-30,AbstainWrapperAlgorithm,921728,4241598,Tramore (IRE),Turf,Good,SteepleChase,4423,1,3.5,,0.17790142,9,
2026-05-30,AbstainWrapperAlgorithm,921728,3745638,Tramore (IRE),Turf,Good,SteepleChase,4423,2,9.0,,0.1401347,9,
2026-05-30,AbstainWrapperAlgorithm,921728,4867633,Tramore (IRE),Turf,Good,SteepleChase,4423,3,6.5,,0.12545392,9,
2026-05-30,AbstainWrapperAlgorithm,921728,58956137,Tramore (IRE),Turf,Good,SteepleChase,4423,4,19.0,,0.05359964,9,
2026-05-30,AbstainWrapperAlgorithm,921728,4261309,Tramore (IRE),Turf,Good,SteepleChase,4423,5,8.0,,0.12471283,9,
2026-05-30,AbstainWrapperAlgorithm,921728,3500962,Tramore (IRE),Turf,Good,SteepleChase,4423,6,34.0,,0.014887036,9,
2026-05-30,AbstainWrapperAlgorithm,921728,6833919,Tramore (IRE),Turf,Good,SteepleChase,4423,7,11.0,,0.17679141,9,
2026-05-30,AbstainWrapperAlgorithm,921728,2564314,Tramore (IRE),Turf,Good,SteepleChase,4423,8,8.0,,0.08664358,9,
2026-05-30,AbstainWrapperAlgorithm,921728,5728014,Tramore (IRE),Turf,Good,SteepleChase,4423,9,7.5,,0.15438604,9,
2026-05-30,AbstainWrapperAlgorithm,921888,8899473,Auteuil (FR),Turf,Very Soft,Hurdle,3518,1,2.5,,0.30076146,5,
2026-05-30,AbstainWrapperAlgorithm,921888,8899488,Auteuil (FR),Turf,Very Soft,Hurdle,3518,2,2.3,,0.29207632,5,
2026-05-30,AbstainWrapperAlgorithm,921888,7926345,Auteuil (FR),Turf,Very Soft,Hurdle,3518,3,8.8,,0.18565053,5,
2026-05-30,AbstainWrapperAlgorithm,921888,9208632,Auteuil (FR),Turf,Very Soft,Hurdle,3518,4,9.9,,0.28474614,5,
2026-05-30,AbstainWrapperAlgorithm,921888,9166789,Auteuil (FR),Turf,Very Soft,Hurdle,3518,5,16.0,,0.10708754,5,
2026-05-30,AbstainWrapperAlgorithm,921889,8507379,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,32.0,,0.10819494,8,
2026-05-30,AbstainWrapperAlgorithm,921889,6940976,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,2,10.0,,0.25819248,8,
2026-05-30,AbstainWrapperAlgorithm,921889,7222351,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,3,10.0,,0.15910609,8,
2026-05-30,AbstainWrapperAlgorithm,921889,8895169,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,4,19.0,,0.15935189,8,
2026-05-30,AbstainWrapperAlgorithm,921889,8339969,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,5,32.0,,0.037391435,8,
2026-05-30,AbstainWrapperAlgorithm,921889,7276556,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,6,2.6,,0.19381642,8,
2026-05-30,AbstainWrapperAlgorithm,921889,9000012,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,7,18.0,,0.05462562,8,
2026-05-30,AbstainWrapperAlgorithm,921889,7355990,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,8,3.5,,0.20124094,8,
2026-05-30,AbstainWrapperAlgorithm,921926,7374157,Auteuil (FR),Turf,Very Soft,Hurdle,4122,1,10.0,,0.11196608,7,
2026-05-30,AbstainWrapperAlgorithm,921926,6790212,Auteuil (FR),Turf,Very Soft,Hurdle,4122,2,7.8,,0.1899617,7,
2026-05-30,AbstainWrapperAlgorithm,921926,7378501,Auteuil (FR),Turf,Very Soft,Hurdle,4122,3,8.3,,0.11455649,7,
2026-05-30,AbstainWrapperAlgorithm,921926,8396963,Auteuil (FR),Turf,Very Soft,Hurdle,4122,4,5.3,,0.23668006,7,
2026-05-30,AbstainWrapperAlgorithm,921926,7276555,Auteuil (FR),Turf,Very Soft,Hurdle,4122,5,18.0,,0.20744823,7,
2026-05-30,AbstainWrapperAlgorithm,921926,7457796,Auteuil (FR),Turf,Very Soft,Hurdle,4122,6,2.5,,0.20100188,7,
2026-05-30,AbstainWrapperAlgorithm,921926,8476551,Auteuil (FR),Turf,Very Soft,Hurdle,4122,7,26.0,,0.08160881,7,
2026-05-30,AbstainWrapperAlgorithm,921891,8392201,Auteuil (FR),Turf,Very Soft,Hurdle,4323,1,7.2,,0.20145746,6,
2026-05-30,AbstainWrapperAlgorithm,921891,3612368,Auteuil (FR),Turf,Very Soft,Hurdle,4323,2,2.2,,0.18215594,6,
2026-05-30,AbstainWrapperAlgorithm,921891,7160506,Auteuil (FR),Turf,Very Soft,Hurdle,4323,3,13.0,,0.18430348,6,
2026-05-30,AbstainWrapperAlgorithm,921891,5412818,Auteuil (FR),Turf,Very Soft,Hurdle,4323,4,11.0,,0.23706003,6,
2026-05-30,AbstainWrapperAlgorithm,921891,5386053,Auteuil (FR),Turf,Very Soft,Hurdle,4323,5,10.0,,0.17684843,6,
2026-05-30,AbstainWrapperAlgorithm,921891,5330974,Auteuil (FR),Turf,Very Soft,Hurdle,4323,6,18.0,,0.093731634,6,
2026-05-30,AbstainWrapperAlgorithm,921605,6907545,Churchill Downs (USA),Dirt,Fast,Other,1709,1,2.4,,0.3710112,7,
2026-05-30,AbstainWrapperAlgorithm,921605,6202517,Churchill Downs (USA),Dirt,Fast,Other,1709,2,3.98,,0.24998343,7,
2026-05-30,AbstainWrapperAlgorithm,921605,7209382,Churchill Downs (USA),Dirt,Fast,Other,1709,3,4.63,,0.06938768,7,
2026-05-30,AbstainWrapperAlgorithm,921605,8009386,Churchill Downs (USA),Dirt,Fast,Other,1709,4,13.8,,0.077232465,7,
2026-05-30,AbstainWrapperAlgorithm,921605,8706424,Churchill Downs (USA),Dirt,Fast,Other,1709,5,26.0,,0.10597799,7,
2026-05-30,AbstainWrapperAlgorithm,921605,5293077,Churchill Downs (USA),Dirt,Fast,Other,1709,6,9.4,,0.050263394,7,
2026-05-30,AbstainWrapperAlgorithm,921605,6314112,Churchill Downs (USA),Dirt,Fast,Other,1709,7,9.0,,0.20239182,7,
2026-05-30,AbstainWrapperAlgorithm,921607,6318940,Churchill Downs (USA),Turf,Firm,Other,1709,1,3.5,,0.23907913,7,
2026-05-30,AbstainWrapperAlgorithm,921607,6314127,Churchill Downs (USA),Turf,Firm,Other,1709,2,4.95,,0.18560316,7,
2026-05-30,AbstainWrapperAlgorithm,921607,5336274,Churchill Downs (USA),Turf,Firm,Other,1709,3,33.0,,0.046420697,7,
2026-05-30,AbstainWrapperAlgorithm,921607,6451080,Churchill Downs (USA),Turf,Firm,Other,1709,4,10.6,,0.052053623,7,
2026-05-30,AbstainWrapperAlgorithm,921607,5539621,Churchill Downs (USA),Turf,Firm,Other,1709,5,3.98,,0.20609635,7,
2026-05-30,AbstainWrapperAlgorithm,921607,7516454,Churchill Downs (USA),Turf,Firm,Other,1709,6,11.6,,0.14137705,7,
2026-05-30,AbstainWrapperAlgorithm,921607,5451454,Churchill Downs (USA),Turf,Firm,Other,1709,7,3.85,,0.20605391,7,
2026-05-30,AbstainWrapperAlgorithm,921870,6820587,Lyon Parilly (FR),Turf,Good,Other,2412,1,1.6,,0.3993467,5,
2026-05-30,AbstainWrapperAlgorithm,921870,5141717,Lyon Parilly (FR),Turf,Good,Other,2412,2,3.6,,0.07742068,5,
2026-05-30,AbstainWrapperAlgorithm,921870,7601617,Lyon Parilly (FR),Turf,Good,Other,2412,3,16.0,,0.122746736,5,
2026-05-30,AbstainWrapperAlgorithm,921870,4479534,Lyon Parilly (FR),Turf,Good,Other,2412,4,11.0,,0.1107292,5,
2026-05-30,AbstainWrapperAlgorithm,921870,3964522,Lyon Parilly (FR),Turf,Good,Other,2412,5,8.0,,0.06514199,5,
2026-05-30,AbstainWrapperGapAlgorithm,919030,8437034,Beverley,Turf,Good To Firm,Other,2412,1,3.0,,0.17033839,3,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,919030,7947740,Beverley,Turf,Good To Firm,Other,2412,2,1.5,,0.48624617,3,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,919030,6671047,Beverley,Turf,Good To Firm,Other,2412,3,12.0,,0.2071513,3,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,8120585,Carlisle,Turf,Good To Firm,Other,1407,1,1.8,,0.27439702,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,7592678,Carlisle,Turf,Good To Firm,Other,1407,2,10.0,,0.09891156,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,8240992,Carlisle,Turf,Good To Firm,Other,1407,3,8.0,,0.12283543,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,6388817,Carlisle,Turf,Good To Firm,Other,1407,4,19.0,,0.07908403,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,7865987,Carlisle,Turf,Good To Firm,Other,1407,5,11.0,,0.094387256,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,7970710,Carlisle,Turf,Good To Firm,Other,1407,6,10.0,,0.1891287,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,5929148,Carlisle,Turf,Good To Firm,Other,1407,7,17.0,,0.114838675,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,5104286,Carlisle,Turf,Good To Firm,Other,1407,8,41.0,,0.115570955,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921782,6238187,Carlisle,Turf,Good To Firm,Other,1407,9,17.0,,0.14974862,9,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,921783,7204799,Carlisle,Turf,Good To Firm,Other,1608,1,2.75,,0.2626516,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7020150,Carlisle,Turf,Good To Firm,Other,1608,2,4.5,,0.21100737,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7205014,Carlisle,Turf,Good To Firm,Other,1608,3,29.0,,0.11292036,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7597373,Carlisle,Turf,Good To Firm,Other,1608,4,8.5,,0.19765002,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7426997,Carlisle,Turf,Good To Firm,Other,1608,5,15.0,,0.10176168,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7713423,Carlisle,Turf,Good To Firm,Other,1608,6,10.0,,0.1777985,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7205013,Carlisle,Turf,Good To Firm,Other,1608,7,51.0,,0.07283248,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921783,7653229,Carlisle,Turf,Good To Firm,Other,1608,8,4.333333333333334,,0.21403192,8,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921705,8153108,Listowel (IRE),Turf,Good To Yielding,Hurdle,4122,1,3.25,,0.18153164,4,
2026-05-30,AbstainWrapperGapAlgorithm,921705,5793331,Listowel (IRE),Turf,Good To Yielding,Hurdle,4122,2,5.5,,0.12840204,4,
2026-05-30,AbstainWrapperGapAlgorithm,921705,8179370,Listowel (IRE),Turf,Good To Yielding,Hurdle,4122,3,4.5,,0.33552453,4,
2026-05-30,AbstainWrapperGapAlgorithm,921705,8236345,Listowel (IRE),Turf,Good To Yielding,Hurdle,4122,4,29.0,,0.21391386,4,
2026-05-30,AbstainWrapperGapAlgorithm,921708,7529878,Listowel (IRE),Turf,Yielding,Hurdle,4725,1,5.0,,0.18332753,5,
2026-05-30,AbstainWrapperGapAlgorithm,921708,5727955,Listowel (IRE),Turf,Yielding,Hurdle,4725,2,3.5,,0.14798993,5,
2026-05-30,AbstainWrapperGapAlgorithm,921708,4942593,Listowel (IRE),Turf,Yielding,Hurdle,4725,3,17.0,,0.10402504,5,
2026-05-30,AbstainWrapperGapAlgorithm,921708,3459482,Listowel (IRE),Turf,Yielding,Hurdle,4725,4,17.0,,0.15393214,5,
2026-05-30,AbstainWrapperGapAlgorithm,921708,5385942,Listowel (IRE),Turf,Yielding,Hurdle,4725,5,7.5,,0.27399877,5,
2026-05-30,AbstainWrapperGapAlgorithm,918761,3835618,Stratford,Turf,Good To Firm,Hurdle,3719,1,3.25,,0.22962019,5,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,918761,5357886,Stratford,Turf,Good To Firm,Hurdle,3719,2,3.125,,0.30071053,5,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,918761,5619178,Stratford,Turf,Good To Firm,Hurdle,3719,3,10.0,,0.12594594,5,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,918761,3964559,Stratford,Turf,Good To Firm,Hurdle,3719,4,7.5,,0.12584347,5,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,918761,3974506,Stratford,Turf,Good To Firm,Hurdle,3719,5,4.333333333333334,,0.21787491,5,Class 3
2026-05-30,AbstainWrapperGapAlgorithm,918764,5781927,Stratford,Turf,Good To Firm,SteepleChase,3418,1,3.5,,0.28800654,4,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,918764,4272363,Stratford,Turf,Good To Firm,SteepleChase,3418,2,4.0,,0.22747532,4,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,918764,3267432,Stratford,Turf,Good To Firm,SteepleChase,3418,3,5.0,,0.10870557,4,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,918764,6504986,Stratford,Turf,Good To Firm,SteepleChase,3418,4,4.0,,0.39215693,4,Class 4
2026-05-30,AbstainWrapperGapAlgorithm,921889,8507379,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,1,32.0,,0.10819494,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,6940976,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,2,10.0,,0.25819248,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,7222351,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,3,10.0,,0.15910609,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,8895169,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,4,19.0,,0.15935189,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,8339969,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,5,32.0,,0.037391435,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,7276556,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,6,2.6,,0.19381642,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,9000012,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,7,18.0,,0.05462562,8,
2026-05-30,AbstainWrapperGapAlgorithm,921889,7355990,Auteuil (FR),Turf,Very Soft,SteepleChase,4423,8,3.5,,0.20124094,8,
2026-05-30,AbstainWrapperGapAlgorithm,921605,6907545,Churchill Downs (USA),Dirt,Fast,Other,1709,1,2.4,,0.3710112,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,6202517,Churchill Downs (USA),Dirt,Fast,Other,1709,2,3.98,,0.24998343,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,7209382,Churchill Downs (USA),Dirt,Fast,Other,1709,3,4.63,,0.06938768,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,8009386,Churchill Downs (USA),Dirt,Fast,Other,1709,4,13.8,,0.077232465,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,8706424,Churchill Downs (USA),Dirt,Fast,Other,1709,5,26.0,,0.10597799,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,5293077,Churchill Downs (USA),Dirt,Fast,Other,1709,6,9.4,,0.050263394,7,
2026-05-30,AbstainWrapperGapAlgorithm,921605,6314112,Churchill Downs (USA),Dirt,Fast,Other,1709,7,9.0,,0.20239182,7,
2026-05-30,AbstainWrapperGapAlgorithm,921870,6820587,Lyon Parilly (FR),Turf,Good,Other,2412,1,1.6,,0.3993467,5,
2026-05-30,AbstainWrapperGapAlgorithm,921870,5141717,Lyon Parilly (FR),Turf,Good,Other,2412,2,3.6,,0.07742068,5,
2026-05-30,AbstainWrapperGapAlgorithm,921870,7601617,Lyon Parilly (FR),Turf,Good,Other,2412,3,16.0,,0.122746736,5,
2026-05-30,AbstainWrapperGapAlgorithm,921870,4479534,Lyon Parilly (FR),Turf,Good,Other,2412,4,11.0,,0.1107292,5,
2026-05-30,AbstainWrapperGapAlgorithm,921870,3964522,Lyon Parilly (FR),Turf,Good,Other,2412,5,8.0,,0.06514199,5,
2026-05-29,AbstainWrapperAlgorithm,921648,6710714,Down Royal (IRE),Turf,Good,Other,3217,1,1.8333333333333333,,0.24094761908054352,5,
2026-05-29,AbstainWrapperAlgorithm,921648,2768754,Down Royal (IRE),Turf,Good,Other,3217,2,10.0,,0.16874299943447113,5,
2026-05-29,AbstainWrapperAlgorithm,921648,6256736,Down Royal (IRE),Turf,Good,Other,3217,3,3.5,,0.14604443311691284,5,
2026-05-29,AbstainWrapperAlgorithm,921648,5109659,Down Royal (IRE),Turf,Good,Other,3217,4,6.0,,0.20616045594215393,5,
2026-05-29,AbstainWrapperAlgorithm,921648,5340110,Down Royal (IRE),Turf,Good,Other,3217,5,301.0,,0.03495161607861519,5,
2026-05-29,AbstainWrapperAlgorithm,921657,4100977,Tramore (IRE),Turf,Good,Hurdle,3217,1,7.0,,0.11213824152946472,5,
2026-05-29,AbstainWrapperAlgorithm,921657,5125887,Tramore (IRE),Turf,Good,Hurdle,3217,2,2.25,,0.2500627040863037,5,
2026-05-29,AbstainWrapperAlgorithm,921657,5160467,Tramore (IRE),Turf,Good,Hurdle,3217,3,5.0,,0.28394263982772827,5,
2026-05-29,AbstainWrapperAlgorithm,921657,7139217,Tramore (IRE),Turf,Good,Hurdle,3217,4,13.0,,0.08921840786933899,5,
2026-05-29,AbstainWrapperAlgorithm,921657,7891668,Tramore (IRE),Turf,Good,Hurdle,3217,5,10.0,,0.09430725872516632,5,
2026-05-29,AbstainWrapperAlgorithm,921790,8062546,Wolverhampton (AW),AllWeather,Standard,Other,2412,1,4.333333333333334,,0.33567890524864197,4,Class 3
2026-05-29,AbstainWrapperAlgorithm,921790,8048373,Wolverhampton (AW),AllWeather,Standard,Other,2412,2,2.875,,0.353257954120636,4,Class 3
2026-05-29,AbstainWrapperAlgorithm,921790,8259456,Wolverhampton (AW),AllWeather,Standard,Other,2412,3,2.75,,0.3435389995574951,4,Class 3
2026-05-29,AbstainWrapperAlgorithm,921790,8148794,Wolverhampton (AW),AllWeather,Standard,Other,2412,4,6.5,,0.33256983757019043,4,Class 3
2026-05-28,AbstainWrapperAlgorithm,921697,5793381,Limerick (IRE),Turf,Soft,Hurdle,4423,1,4.0,,0.08916714,9,
2026-05-28,AbstainWrapperAlgorithm,921697,4469688,Limerick (IRE),Turf,Soft,Hurdle,4423,2,4.5,,0.06364108,9,
2026-05-28,AbstainWrapperAlgorithm,921697,5554962,Limerick (IRE),Turf,Soft,Hurdle,4423,3,9.0,,0.13411689,9,
2026-05-28,AbstainWrapperAlgorithm,921697,7784961,Limerick (IRE),Turf,Soft,Hurdle,4423,4,17.0,,0.07591423,9,
2026-05-28,AbstainWrapperAlgorithm,921697,6010527,Limerick (IRE),Turf,Soft,Hurdle,4423,5,21.0,,0.052049,9,
2026-05-28,AbstainWrapperAlgorithm,921697,2772403,Limerick (IRE),Turf,Soft,Hurdle,4423,6,17.0,,0.06366286,9,
2026-05-28,AbstainWrapperAlgorithm,921697,6577909,Limerick (IRE),Turf,Soft,Hurdle,4423,7,9.0,,0.0626709,9,
2026-05-28,AbstainWrapperAlgorithm,921697,5937844,Limerick (IRE),Turf,Soft,Hurdle,4423,8,7.0,,0.15958461,9,
2026-05-28,AbstainWrapperAlgorithm,921697,7139154,Limerick (IRE),Turf,Soft,Hurdle,4423,9,19.0,,0.21083146,9,
2026-05-28,AbstainWrapperAlgorithm,918742,3226202,Market Rasen,Turf,Good,Hurdle,3719,1,2.75,,0.086207375,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,5798854,Market Rasen,Turf,Good,Hurdle,3719,2,4.5,,0.18954405,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,8210132,Market Rasen,Turf,Good,Hurdle,3719,3,6.5,,0.15159129,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,4257400,Market Rasen,Turf,Good,Hurdle,3719,4,2.75,,0.074408434,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,8414337,Market Rasen,Turf,Good,Hurdle,3719,5,34.0,,0.0575791,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,8352748,Market Rasen,Turf,Good,Hurdle,3719,6,29.0,,0.14317457,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918742,3300556,Market Rasen,Turf,Good,Hurdle,3719,7,67.0,,0.053595472,7,Class 4
2026-05-28,AbstainWrapperAlgorithm,918744,4853584,Market Rasen,Turf,Good,SteepleChase,4323,1,4.5,,0.14292288,4,Class 5
2026-05-28,AbstainWrapperAlgorithm,918744,3565651,Market Rasen,Turf,Good,SteepleChase,4323,2,2.625,,0.26082787,4,Class 5
2026-05-28,AbstainWrapperAlgorithm,918744,4175199,Market Rasen,Turf,Good,SteepleChase,4323,3,2.875,,0.26530522,4,Class 5
2026-05-28,AbstainWrapperAlgorithm,918744,6456094,Market Rasen,Turf,Good,SteepleChase,4323,4,7.0,,0.28551093,4,Class 5
2026-05-28,AbstainWrapperAlgorithm,918745,8344595,Market Rasen,Turf,Good,SteepleChase,3418,1,3.0,,0.38092548,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918745,7534566,Market Rasen,Turf,Good,SteepleChase,3418,2,13.0,,0.17587419,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918745,4719429,Market Rasen,Turf,Good,SteepleChase,3418,3,6.0,,0.15427935,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918745,5915799,Market Rasen,Turf,Good,SteepleChase,3418,4,7.0,,0.13993987,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918745,4936811,Market Rasen,Turf,Good,SteepleChase,3418,5,2.625,,0.2132431,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,3801053,Market Rasen,Turf,Good,Hurdle,3317,1,5.0,,0.10054359,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,3904259,Market Rasen,Turf,Good,Hurdle,3317,2,2.2,,0.22385375,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,5289576,Market Rasen,Turf,Good,Hurdle,3317,3,3.25,,0.16649282,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,6233863,Market Rasen,Turf,Good,Hurdle,3317,4,11.0,,0.21660808,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,4215679,Market Rasen,Turf,Good,Hurdle,3317,5,21.0,,0.04221959,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,5109640,Market Rasen,Turf,Good,Hurdle,3317,6,29.0,,0.13184659,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918747,7267857,Market Rasen,Turf,Good,Hurdle,3317,7,126.0,,0.066208884,7,Class 5
2026-05-28,AbstainWrapperAlgorithm,918976,5330961,Ripon,Turf,Good,Other,2412,1,5.0,,0.22572857,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918976,7378605,Ripon,Turf,Good,Other,2412,2,9.5,,0.13710052,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918976,6215348,Ripon,Turf,Good,Other,2412,3,8.0,,0.14052041,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918976,6350115,Ripon,Turf,Good,Other,2412,4,2.875,,0.24126543,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918976,5798844,Ripon,Turf,Good,Other,2412,5,3.0,,0.24324986,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918982,6055641,Sandown,Turf,Good,Other,2010,1,1.4,,0.42939776,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918982,6555395,Sandown,Turf,Good,Other,2010,2,4.333333333333334,,0.24740483,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918982,6465144,Sandown,Turf,Good,Other,2010,3,13.0,,0.15899143,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918982,6064591,Sandown,Turf,Good,Other,2010,4,23.0,,0.18734647,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918982,5942432,Sandown,Turf,Good,Other,2010,5,21.0,,0.08524477,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918982,6645060,Sandown,Turf,Good,Other,2010,6,41.0,,0.21798722,6,Class 1
2026-05-28,AbstainWrapperAlgorithm,918751,6215501,Worcester,Turf,Good,SteepleChase,3317,1,2.5,,0.23484169,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918751,5708471,Worcester,Turf,Good,SteepleChase,3317,2,2.5,,0.23499492,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918751,5671332,Worcester,Turf,Good,SteepleChase,3317,3,6.5,,0.25451183,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918751,7431616,Worcester,Turf,Good,SteepleChase,3317,4,9.0,,0.09810985,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918751,5048003,Worcester,Turf,Good,SteepleChase,3317,5,21.0,,0.08798147,5,Class 5
2026-05-28,AbstainWrapperAlgorithm,918749,58950449,Worcester,Turf,Good,SteepleChase,4624,1,2.25,,0.46402112,4,Class 4
2026-05-28,AbstainWrapperAlgorithm,918749,5848872,Worcester,Turf,Good,SteepleChase,4624,2,3.25,,0.36040184,4,Class 4
2026-05-28,AbstainWrapperAlgorithm,918749,2644705,Worcester,Turf,Good,SteepleChase,4624,3,13.0,,0.15222426,4,Class 4
2026-05-28,AbstainWrapperAlgorithm,918749,3787100,Worcester,Turf,Good,SteepleChase,4624,4,9.5,,0.26557723,4,Class 4
2026-05-28,AbstainWrapperAlgorithm,918752,5511335,Worcester,Turf,Good,Hurdle,4624,1,21.0,,0.054467265,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,4695455,Worcester,Turf,Good,Hurdle,4624,2,29.0,,0.067379266,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,5881621,Worcester,Turf,Good,Hurdle,4624,3,15.0,,0.1439852,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,6952512,Worcester,Turf,Good,Hurdle,4624,4,5.5,,0.14851929,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,5367998,Worcester,Turf,Good,Hurdle,4624,5,5.0,,0.13937744,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,7334482,Worcester,Turf,Good,Hurdle,4624,6,26.0,,0.074155934,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,7365420,Worcester,Turf,Good,Hurdle,4624,7,1.9090909090909087,,0.24903153,10,Class 5
2026-05-28,AbstainWrapperAlgorithm,918752,5447337,Worcester,Turf,Good,Hurdle,4624,8,15.0,,0.14589724,10,Class 5
