FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore
2026-03-28,ProxyTSRXGBoostAlgorithm,916041,5092903,Gulfstream Park (USA),Turf,Firm,Other,2412,6,2.6,
2026-03-28,ProxyTSRXGBoostAlgorithm,916050,5218337,Meydan (UAE),Turf,Good,Other,2412,1,1.25,
2026-03-28,ProxyTSRXGBoostAlgorithm,916051,4607026,Meydan (UAE),Dirt,Fast,Other,2010,4,17.0,
2026-03-28,ProxyTSRXGBoostAlgorithm,916700,3193526,Rosehill (AUS),Turf,Soft,Other,2412,2,3.6,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914369,4481322,Doncaster,Turf,Good To Soft,Other,1608,1,1.7272727272727273,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914454,7708603,Kempton (AW),AllWeather,Standard To Slow,Other,1608,8,9.0,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914459,7436448,Southwell (AW),AllWeather,Standard,Other,1407,1,3.25,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914462,7922015,Southwell (AW),AllWeather,Standard,Other,2211,2,4.0,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916725,5426835,Southwell (AW),AllWeather,Standard,Other,2211,5,6.5,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914463,4175322,Southwell (AW),AllWeather,Standard,Other,1608,1,1.8333333333333333,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914257,6649597,Stratford,Turf,Good,Hurdle,3317,1,1.1666666666666667,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914261,5007779,Stratford,Turf,Good,Hurdle,3719,4,7.5,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914256,4299542,Stratford,Turf,Good,SteepleChase,4524,3,3.75,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914258,4757699,Stratford,Turf,Good,SteepleChase,3921,1,4.0,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914268,5021279,Uttoxeter,Turf,Good To Soft,Hurdle,3217,1,5.5,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914265,5784862,Uttoxeter,Turf,Good To Soft,Hurdle,4725,2,2.25,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914263,4880919,Uttoxeter,Turf,Good To Soft,SteepleChase,4021,1,3.25,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,914266,58956241,Uttoxeter,Turf,Good To Soft,Hurdle,4725,5,6.5,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916755,8174788,Auteuil (FR),Turf,Heavy,SteepleChase,4423,3,3.5,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916760,4297884,Auteuil (FR),Turf,Heavy,SteepleChase,4423,4,7.8,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916761,7276549,Auteuil (FR),Turf,Heavy,Hurdle,3619,3,3.8,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916041,5092903,Gulfstream Park (USA),Turf,Firm,Other,2412,6,2.6,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916050,5218337,Meydan (UAE),Turf,Good,Other,2412,1,1.25,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916051,5432869,Meydan (UAE),Dirt,Fast,Other,2010,2,1.7272727272727273,
2026-03-28,TunedProxyTSRXGBoostAlgorithm,916700,3193526,Rosehill (AUS),Turf,Soft,Other,2412,2,3.6,
2026-03-27,RidgeRegressionAlgorithm,916072,5385894,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,3,3.0,
2026-03-27,RidgeRegressionAlgorithm,916073,7551793,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,4,5.5,
2026-03-27,RidgeRegressionAlgorithm,916075,3573476,Dundalk (AW) (IRE),AllWeather,Standard,Other,3217,4,6.5,
2026-03-27,RidgeRegressionAlgorithm,916078,2959002,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,6,26.0,
2026-03-27,RidgeRegressionAlgorithm,914244,5708519,Fontwell,Turf,Good,Hurdle,4323,1,1.125,
2026-03-27,RidgeRegressionAlgorithm,914246,5864581,Fontwell,Turf,Good To Soft,SteepleChase,4323,3,3.25,
2026-03-27,RidgeRegressionAlgorithm,914245,5633115,Fontwell,Turf,Good To Soft,Hurdle,3518,2,1.4444444444444444,
2026-03-27,RidgeRegressionAlgorithm,914243,7169687,Fontwell,Turf,Good To Soft,SteepleChase,3921,5,7.5,
2026-03-27,RidgeRegressionAlgorithm,914248,6949144,Fontwell,Turf,Good To Soft,Hurdle,3518,5,6.0,
2026-03-27,RidgeRegressionAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,RidgeRegressionAlgorithm,914437,4431783,Lingfield (AW),AllWeather,Standard,Other,1407,3,9.5,
2026-03-27,RidgeRegressionAlgorithm,914440,7204891,Lingfield (AW),AllWeather,Standard,Other,1407,6,17.0,
2026-03-27,RidgeRegressionAlgorithm,914443,4438481,Lingfield (AW),AllWeather,Standard,Other,1608,7,9.5,
2026-03-27,RidgeRegressionAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,RidgeRegressionAlgorithm,914450,5733265,Newcastle (AW),AllWeather,Standard,Other,1206,1,2.5,
2026-03-27,RidgeRegressionAlgorithm,916675,5007775,Newcastle (AW),AllWeather,Standard,Other,1206,6,34.0,
2026-03-27,RidgeRegressionAlgorithm,914253,5457584,Wetherby,Turf,Good,SteepleChase,4825,4,15.0,
2026-03-27,RidgeRegressionAlgorithm,914250,3490629,Wetherby,Turf,Good,SteepleChase,3016,1,3.5,
2026-03-27,RidgeRegressionAlgorithm,914249,58950447,Wetherby,Turf,Good,Hurdle,4825,4,3.25,
2026-03-27,RidgeRegressionAlgorithm,916260,5002211,Bahrain (BHR),Turf,Good To Firm,Other,1407,5,,
2026-03-27,XGBoostAlgorithm,916072,5385894,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,3,3.0,
2026-03-27,XGBoostAlgorithm,916073,7551793,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,4,5.5,
2026-03-27,XGBoostAlgorithm,916075,4076044,Dundalk (AW) (IRE),AllWeather,Standard,Other,3217,3,7.0,
2026-03-27,XGBoostAlgorithm,916078,6723565,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,2.75,
2026-03-27,XGBoostAlgorithm,914244,5708519,Fontwell,Turf,Good,Hurdle,4323,1,1.125,
2026-03-27,XGBoostAlgorithm,914246,5864581,Fontwell,Turf,Good To Soft,SteepleChase,4323,3,3.25,
2026-03-27,XGBoostAlgorithm,914245,5633115,Fontwell,Turf,Good To Soft,Hurdle,3518,2,1.4444444444444444,
2026-03-27,XGBoostAlgorithm,914243,3458017,Fontwell,Turf,Good To Soft,SteepleChase,3921,1,11.0,
2026-03-27,XGBoostAlgorithm,914248,6419992,Fontwell,Turf,Good To Soft,Hurdle,3518,7,17.0,
2026-03-27,XGBoostAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,XGBoostAlgorithm,914437,4431783,Lingfield (AW),AllWeather,Standard,Other,1407,3,9.5,
2026-03-27,XGBoostAlgorithm,914440,7204891,Lingfield (AW),AllWeather,Standard,Other,1407,6,17.0,
2026-03-27,XGBoostAlgorithm,914443,4438481,Lingfield (AW),AllWeather,Standard,Other,1608,7,9.5,
2026-03-27,XGBoostAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,XGBoostAlgorithm,914450,5598785,Newcastle (AW),AllWeather,Standard,Other,1206,2,8.0,
2026-03-27,XGBoostAlgorithm,916675,5123481,Newcastle (AW),AllWeather,Standard,Other,1206,1,10.0,
2026-03-27,XGBoostAlgorithm,914253,5457584,Wetherby,Turf,Good,SteepleChase,4825,4,15.0,
2026-03-27,XGBoostAlgorithm,914250,5652634,Wetherby,Turf,Good,SteepleChase,3016,2,3.75,
2026-03-27,XGBoostAlgorithm,914249,58950447,Wetherby,Turf,Good,Hurdle,4825,4,3.25,
2026-03-27,XGBoostAlgorithm,916260,5343974,Bahrain (BHR),Turf,Good To Firm,Other,1407,2,,
2026-03-27,RatingsXGBoostAlgorithm,916072,3096915,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,11.0,
2026-03-27,RatingsXGBoostAlgorithm,916073,6260990,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,4.5,
2026-03-27,RatingsXGBoostAlgorithm,914246,5523891,Fontwell,Turf,Good To Soft,SteepleChase,4323,5,3.25,
2026-03-27,RatingsXGBoostAlgorithm,914243,4125042,Fontwell,Turf,Good To Soft,SteepleChase,3921,6,13.0,
2026-03-27,RatingsXGBoostAlgorithm,914248,6949144,Fontwell,Turf,Good To Soft,Hurdle,3518,5,6.0,
2026-03-27,RatingsXGBoostAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,RatingsXGBoostAlgorithm,914440,7784925,Lingfield (AW),AllWeather,Standard,Other,1407,5,5.0,
2026-03-27,RatingsXGBoostAlgorithm,914443,5287720,Lingfield (AW),AllWeather,Standard,Other,1608,3,7.0,
2026-03-27,RatingsXGBoostAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,RatingsXGBoostAlgorithm,914450,3138941,Newcastle (AW),AllWeather,Standard,Other,1206,4,5.5,
2026-03-27,RatingsXGBoostAlgorithm,916675,5009826,Newcastle (AW),AllWeather,Standard,Other,1206,8,6.0,
2026-03-27,RatingsXGBoostAlgorithm,914253,4259502,Wetherby,Turf,Good,SteepleChase,4825,2,4.5,
2026-03-27,RatingsXGBoostAlgorithm,914250,5652634,Wetherby,Turf,Good,SteepleChase,3016,2,3.75,
2026-03-27,RatingsXGBoostAlgorithm,914249,3499152,Wetherby,Turf,Good,Hurdle,4825,2,5.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916072,3096915,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,11.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916073,6260990,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,4.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916075,5172499,Dundalk (AW) (IRE),AllWeather,Standard,Other,3217,5,9.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916078,6723565,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,2.75,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914244,5708519,Fontwell,Turf,Good,Hurdle,4323,1,1.125,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914246,5523891,Fontwell,Turf,Good To Soft,SteepleChase,4323,5,3.25,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914245,5633115,Fontwell,Turf,Good To Soft,Hurdle,3518,2,1.4444444444444444,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914243,4125042,Fontwell,Turf,Good To Soft,SteepleChase,3921,6,13.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914248,6949144,Fontwell,Turf,Good To Soft,Hurdle,3518,5,6.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914437,4273995,Lingfield (AW),AllWeather,Standard,Other,1407,2,7.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914440,7784925,Lingfield (AW),AllWeather,Standard,Other,1407,5,5.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914443,5287720,Lingfield (AW),AllWeather,Standard,Other,1608,3,7.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914450,3138941,Newcastle (AW),AllWeather,Standard,Other,1206,4,5.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916675,5009826,Newcastle (AW),AllWeather,Standard,Other,1206,8,6.0,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914253,4259502,Wetherby,Turf,Good,SteepleChase,4825,2,4.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914250,5652634,Wetherby,Turf,Good,SteepleChase,3016,2,3.75,
2026-03-27,RatingsXGBoostUngatedAlgorithm,914249,3499152,Wetherby,Turf,Good,Hurdle,4825,2,5.5,
2026-03-27,RatingsXGBoostUngatedAlgorithm,916260,5343974,Bahrain (BHR),Turf,Good To Firm,Other,1407,2,,
2026-03-27,ProxyTSRXGBoostAlgorithm,916072,5045982,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,5,1.9090909090909087,
2026-03-27,ProxyTSRXGBoostAlgorithm,916073,6260990,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,4.5,
2026-03-27,ProxyTSRXGBoostAlgorithm,916075,5172499,Dundalk (AW) (IRE),AllWeather,Standard,Other,3217,5,9.5,
2026-03-27,ProxyTSRXGBoostAlgorithm,916078,3904261,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,2,3.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914244,5708519,Fontwell,Turf,Good,Hurdle,4323,1,1.125,
2026-03-27,ProxyTSRXGBoostAlgorithm,914246,5523891,Fontwell,Turf,Good To Soft,SteepleChase,4323,5,3.25,
2026-03-27,ProxyTSRXGBoostAlgorithm,914245,5633115,Fontwell,Turf,Good To Soft,Hurdle,3518,2,1.4444444444444444,
2026-03-27,ProxyTSRXGBoostAlgorithm,914243,4125042,Fontwell,Turf,Good To Soft,SteepleChase,3921,6,13.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914248,6949144,Fontwell,Turf,Good To Soft,Hurdle,3518,5,6.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914437,4273995,Lingfield (AW),AllWeather,Standard,Other,1407,2,7.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914440,7661861,Lingfield (AW),AllWeather,Standard,Other,1407,4,10.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914443,5287720,Lingfield (AW),AllWeather,Standard,Other,1608,3,7.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914450,3138941,Newcastle (AW),AllWeather,Standard,Other,1206,4,5.5,
2026-03-27,ProxyTSRXGBoostAlgorithm,916675,5123481,Newcastle (AW),AllWeather,Standard,Other,1206,1,10.0,
2026-03-27,ProxyTSRXGBoostAlgorithm,914253,4259502,Wetherby,Turf,Good,SteepleChase,4825,2,4.5,
2026-03-27,ProxyTSRXGBoostAlgorithm,914250,5652634,Wetherby,Turf,Good,SteepleChase,3016,2,3.75,
2026-03-27,ProxyTSRXGBoostAlgorithm,914249,3499152,Wetherby,Turf,Good,Hurdle,4825,2,5.5,
2026-03-27,ProxyTSRXGBoostAlgorithm,916260,5343974,Bahrain (BHR),Turf,Good To Firm,Other,1407,2,,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916072,5045982,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,5,1.9090909090909087,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916073,6260990,Dundalk (AW) (IRE),AllWeather,Standard,Other,1407,1,4.5,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916075,5172499,Dundalk (AW) (IRE),AllWeather,Standard,Other,3217,5,9.5,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916078,3904261,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,2,3.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914244,5708519,Fontwell,Turf,Good,Hurdle,4323,1,1.125,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914246,3577251,Fontwell,Turf,Good To Soft,SteepleChase,4323,4,7.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914245,7334554,Fontwell,Turf,Good To Soft,Hurdle,3518,1,6.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914243,4125042,Fontwell,Turf,Good To Soft,SteepleChase,3921,6,13.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914248,6949144,Fontwell,Turf,Good To Soft,Hurdle,3518,5,6.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914441,7983190,Lingfield (AW),AllWeather,Standard,Other,1005,4,5.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914437,4273995,Lingfield (AW),AllWeather,Standard,Other,1407,2,7.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914440,7784925,Lingfield (AW),AllWeather,Standard,Other,1407,5,5.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914443,5287720,Lingfield (AW),AllWeather,Standard,Other,1608,3,7.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916674,6473556,Newcastle (AW),AllWeather,Standard,Other,1608,3,6.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914450,3138941,Newcastle (AW),AllWeather,Standard,Other,1206,4,5.5,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916675,5009826,Newcastle (AW),AllWeather,Standard,Other,1206,8,6.0,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914253,4259502,Wetherby,Turf,Good,SteepleChase,4825,2,4.5,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914250,5652634,Wetherby,Turf,Good,SteepleChase,3016,2,3.75,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,914249,3499152,Wetherby,Turf,Good,Hurdle,4825,2,5.5,
2026-03-27,TunedProxyTSRXGBoostAlgorithm,916260,5343974,Bahrain (BHR),Turf,Good To Firm,Other,1407,2,,
2026-03-26,RidgeRegressionAlgorithm,914427,5831367,Chelmsford (AW),AllWeather,Standard,Other,2714,3,4.5,
2026-03-26,RidgeRegressionAlgorithm,914424,4601463,Chelmsford (AW),AllWeather,Standard,Other,1005,6,4.5,
2026-03-26,RidgeRegressionAlgorithm,914425,8406274,Chelmsford (AW),AllWeather,Standard,Other,2010,3,10.0,
2026-03-26,RidgeRegressionAlgorithm,914231,4272451,Chepstow,Turf,Good To Soft,SteepleChase,6132,4,4.5,
2026-03-26,RidgeRegressionAlgorithm,914233,7164962,Chepstow,Turf,Good To Soft,Hurdle,4725,1,10.0,
2026-03-26,RidgeRegressionAlgorithm,915972,7205144,Clonmel (IRE),Turf,Soft,Hurdle,3820,7,12.0,
2026-03-26,RidgeRegressionAlgorithm,916103,7648531,Clonmel (IRE),Turf,Soft,Hurdle,3820,3,9.5,
2026-03-26,RidgeRegressionAlgorithm,914433,5025142,Southwell (AW),AllWeather,Standard,Other,2815,4,5.0,
2026-03-26,RidgeRegressionAlgorithm,914431,8039751,Southwell (AW),AllWeather,Standard,Other,1206,6,6.0,
2026-03-26,RidgeRegressionAlgorithm,914238,4272363,Warwick,Turf,Good,Hurdle,4222,2,6.5,
2026-03-26,RidgeRegressionAlgorithm,914241,6842688,Warwick,Turf,Good,Hurdle,5228,1,3.5,
2026-03-26,RidgeRegressionAlgorithm,914240,5689589,Warwick,Turf,Good,SteepleChase,4021,3,6.0,
2026-03-26,RidgeRegressionAlgorithm,914239,4305431,Warwick,Turf,Good,Hurdle,3217,5,3.25,
2026-03-26,RidgeRegressionAlgorithm,914237,4144685,Warwick,Turf,Good,SteepleChase,4825,2,4.0,
2026-03-26,XGBoostAlgorithm,914427,5831367,Chelmsford (AW),AllWeather,Standard,Other,2714,3,4.5,
2026-03-26,XGBoostAlgorithm,914424,4601463,Chelmsford (AW),AllWeather,Standard,Other,1005,6,4.5,
2026-03-26,XGBoostAlgorithm,914425,7578894,Chelmsford (AW),AllWeather,Standard,Other,2010,6,6.0,
2026-03-26,XGBoostAlgorithm,914231,2935719,Chepstow,Turf,Good To Soft,SteepleChase,6132,5,3.25,
2026-03-26,XGBoostAlgorithm,914233,7169841,Chepstow,Turf,Good To Soft,Hurdle,4725,4,2.5,
2026-03-26,XGBoostAlgorithm,915972,7205144,Clonmel (IRE),Turf,Soft,Hurdle,3820,7,12.0,
2026-03-26,XGBoostAlgorithm,916103,4938766,Clonmel (IRE),Turf,Soft,Hurdle,3820,5,4.0,
2026-03-26,XGBoostAlgorithm,914433,5025142,Southwell (AW),AllWeather,Standard,Other,2815,4,5.0,
2026-03-26,XGBoostAlgorithm,914431,7020422,Southwell (AW),AllWeather,Standard,Other,1206,5,3.125,
2026-03-26,XGBoostAlgorithm,914238,4272363,Warwick,Turf,Good,Hurdle,4222,2,6.5,
2026-03-26,XGBoostAlgorithm,914241,6842688,Warwick,Turf,Good,Hurdle,5228,1,3.5,
2026-03-26,XGBoostAlgorithm,914240,7551821,Warwick,Turf,Good,SteepleChase,4021,5,9.5,
2026-03-26,XGBoostAlgorithm,914239,4305431,Warwick,Turf,Good,Hurdle,3217,5,3.25,
2026-03-26,XGBoostAlgorithm,914237,2895377,Warwick,Turf,Good,SteepleChase,4825,3,17.0,
2026-03-26,RatingsXGBoostAlgorithm,914427,3101927,Chelmsford (AW),AllWeather,Standard,Other,2714,5,8.5,
2026-03-26,RatingsXGBoostAlgorithm,914424,6143336,Chelmsford (AW),AllWeather,Standard,Other,1005,4,2.375,
2026-03-26,RatingsXGBoostAlgorithm,914425,7643469,Chelmsford (AW),AllWeather,Standard,Other,2010,2,6.0,
2026-03-26,RatingsXGBoostAlgorithm,914231,2935719,Chepstow,Turf,Good To Soft,SteepleChase,6132,5,3.25,
2026-03-26,RatingsXGBoostAlgorithm,914233,7169841,Chepstow,Turf,Good To Soft,Hurdle,4725,4,2.5,
2026-03-26,RatingsXGBoostAlgorithm,914433,4612977,Southwell (AW),AllWeather,Standard,Other,2815,1,1.9090909090909087,
2026-03-26,RatingsXGBoostAlgorithm,914431,7570734,Southwell (AW),AllWeather,Standard,Other,1206,3,2.875,
2026-03-26,RatingsXGBoostAlgorithm,914238,7462349,Warwick,Turf,Good,Hurdle,4222,3,1.1428571428571428,
2026-03-26,RatingsXGBoostAlgorithm,914239,4305431,Warwick,Turf,Good,Hurdle,3217,5,3.25,
2026-03-26,RatingsXGBoostAlgorithm,914237,2895377,Warwick,Turf,Good,SteepleChase,4825,3,17.0,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914427,3101927,Chelmsford (AW),AllWeather,Standard,Other,2714,5,8.5,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914424,6143336,Chelmsford (AW),AllWeather,Standard,Other,1005,4,2.375,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914425,7643469,Chelmsford (AW),AllWeather,Standard,Other,2010,2,6.0,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914231,2935719,Chepstow,Turf,Good To Soft,SteepleChase,6132,5,3.25,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914233,7169841,Chepstow,Turf,Good To Soft,Hurdle,4725,4,2.5,
2026-03-26,RatingsXGBoostUngatedAlgorithm,915972,7334529,Clonmel (IRE),Turf,Soft,Hurdle,3820,6,2.875,
2026-03-26,RatingsXGBoostUngatedAlgorithm,916103,4938766,Clonmel (IRE),Turf,Soft,Hurdle,3820,5,4.0,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914433,4612977,Southwell (AW),AllWeather,Standard,Other,2815,1,1.9090909090909087,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914431,7570734,Southwell (AW),AllWeather,Standard,Other,1206,3,2.875,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914238,7462349,Warwick,Turf,Good,Hurdle,4222,3,1.1428571428571428,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914241,6842688,Warwick,Turf,Good,Hurdle,5228,1,3.5,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914240,3891071,Warwick,Turf,Good,SteepleChase,4021,1,4.0,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914239,4305431,Warwick,Turf,Good,Hurdle,3217,5,3.25,
2026-03-26,RatingsXGBoostUngatedAlgorithm,914237,2895377,Warwick,Turf,Good,SteepleChase,4825,3,17.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914427,3101927,Chelmsford (AW),AllWeather,Standard,Other,2714,5,8.5,
2026-03-26,ProxyTSRXGBoostAlgorithm,914424,6537071,Chelmsford (AW),AllWeather,Standard,Other,1005,3,8.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914425,7643469,Chelmsford (AW),AllWeather,Standard,Other,2010,2,6.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914231,3087838,Chepstow,Turf,Good To Soft,SteepleChase,6132,3,12.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914233,7169841,Chepstow,Turf,Good To Soft,Hurdle,4725,4,2.5,
2026-03-26,ProxyTSRXGBoostAlgorithm,915972,7334529,Clonmel (IRE),Turf,Soft,Hurdle,3820,6,2.875,
2026-03-26,ProxyTSRXGBoostAlgorithm,916103,4938766,Clonmel (IRE),Turf,Soft,Hurdle,3820,5,4.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914433,4612977,Southwell (AW),AllWeather,Standard,Other,2815,1,1.9090909090909087,
2026-03-26,ProxyTSRXGBoostAlgorithm,914431,7570734,Southwell (AW),AllWeather,Standard,Other,1206,3,2.875,
2026-03-26,ProxyTSRXGBoostAlgorithm,914238,7462349,Warwick,Turf,Good,Hurdle,4222,3,1.1428571428571428,
2026-03-26,ProxyTSRXGBoostAlgorithm,914241,6842688,Warwick,Turf,Good,Hurdle,5228,1,3.5,
2026-03-26,ProxyTSRXGBoostAlgorithm,914240,3891071,Warwick,Turf,Good,SteepleChase,4021,1,4.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914239,8494419,Warwick,Turf,Good,Hurdle,3217,3,6.0,
2026-03-26,ProxyTSRXGBoostAlgorithm,914237,2895377,Warwick,Turf,Good,SteepleChase,4825,3,17.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914427,3101927,Chelmsford (AW),AllWeather,Standard,Other,2714,5,8.5,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914424,6537071,Chelmsford (AW),AllWeather,Standard,Other,1005,3,8.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914425,7643469,Chelmsford (AW),AllWeather,Standard,Other,2010,2,6.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914231,3632529,Chepstow,Turf,Good To Soft,SteepleChase,6132,2,17.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914233,5708463,Chepstow,Turf,Good To Soft,Hurdle,4725,3,10.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,915972,7334529,Clonmel (IRE),Turf,Soft,Hurdle,3820,6,2.875,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,916103,4938766,Clonmel (IRE),Turf,Soft,Hurdle,3820,5,4.0,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914433,4612977,Southwell (AW),AllWeather,Standard,Other,2815,1,1.9090909090909087,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914431,7570734,Southwell (AW),AllWeather,Standard,Other,1206,3,2.875,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914238,7462349,Warwick,Turf,Good,Hurdle,4222,3,1.1428571428571428,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914241,6750134,Warwick,Turf,Good,Hurdle,5228,2,3.25,
2026-03-26,TunedProxyTSRXGBoostAlgorithm,914240,3891071,Warwick,Turf,Good,SteepleChase,4021,1,4.0,
