FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,ResolvedOdds,PredictedScore,WinProbability,MarketProb,FieldSize,RaceClass
2026-06-06,PositionWeightedWinClassifier,922041,3536925,Punchestown (IRE),Turf,Good,SteepleChase,3217,6,19.0,19.0,,0.189972922205925,0.06445340980897292,7,
2026-06-06,PositionWeightedWinClassifier,922041,2858030,Punchestown (IRE),Turf,Good,SteepleChase,3217,7,6.5,6.5,,0.4298947751522064,0.18840227482622854,7,
2026-06-06,PositionWeightedWinClassifier,919898,5708500,Worcester,Turf,Good,SteepleChase,4021,1,1.6666666666666663,1.6666666666666663,,0.7273685932159424,0.5478260869565218,4,Class 4
2026-06-06,PositionWeightedWinClassifier,919898,7060305,Worcester,Turf,Good,SteepleChase,4021,2,3.5,3.5,,0.5583806037902832,0.26086956521739124,4,Class 4
2026-06-06,PositionWeightedWinClassifier,919898,6974139,Worcester,Turf,Good,SteepleChase,4021,3,7.0,7.0,,0.3307214677333832,0.13043478260869562,4,Class 4
2026-06-06,PositionWeightedWinClassifier,919898,4217611,Worcester,Turf,Good,SteepleChase,4021,4,15.0,15.0,,0.14500078558921814,0.0608695652173913,4,Class 4
2026-06-06,PositionWeightedWinClassifier,919897,4231705,Worcester,Turf,Good,SteepleChase,4624,1,6.0,6.0,,0.33722493052482605,0.14105795152420608,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,5851318,Worcester,Turf,Good,SteepleChase,4624,2,5.5,5.5,,0.38147425651550293,0.15388140166277028,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,7015774,Worcester,Turf,Good,SteepleChase,4624,3,8.0,8.0,,0.32076162099838257,0.10579346364315458,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,4725808,Worcester,Turf,Good,SteepleChase,4624,4,5.0,5.0,,0.3679709732532501,0.16926954182904733,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,4288043,Worcester,Turf,Good,SteepleChase,4624,5,15.0,15.0,,0.24202516674995422,0.05642318060968244,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,4979968,Worcester,Turf,Good,SteepleChase,4624,6,6.0,6.0,,0.3804154396057129,0.14105795152420608,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,6640432,Worcester,Turf,Good,SteepleChase,4624,7,12.0,12.0,,0.28774556517601013,0.07052897576210304,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,5059543,Worcester,Turf,Good,SteepleChase,4624,8,8.5,8.5,,0.3964196741580963,0.09957031872296901,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,5061522,Worcester,Turf,Good,SteepleChase,4624,9,17.0,17.0,,0.20641110837459564,0.049785159361484504,10,Class 5
2026-06-06,PositionWeightedWinClassifier,919897,1879058,Worcester,Turf,Good,SteepleChase,4624,10,67.0,67.0,,0.04435088485479355,0.012632055360376666,10,Class 5
2026-06-06,PositionWeightedWinClassifier,922036,5388030,Saratoga (USA),Dirt,Fast,Other,1608,1,2.45,2.45,,0.6022353768348694,0.35607054655359044,6,
2026-06-06,PositionWeightedWinClassifier,922036,5408694,Saratoga (USA),Dirt,Fast,Other,1608,2,6.3,6.3,,0.3940221071243286,0.13847187921528517,6,
2026-06-06,PositionWeightedWinClassifier,922036,6885207,Saratoga (USA),Dirt,Fast,Other,1608,3,3.04,3.04,,0.5254278779029846,0.2869647496895713,6,
2026-06-06,PositionWeightedWinClassifier,922036,5663077,Saratoga (USA),Dirt,Fast,Other,1608,4,7.35,7.35,,0.3109563887119293,0.11869018218453017,6,
2026-06-06,PositionWeightedWinClassifier,922036,5160425,Saratoga (USA),Dirt,Fast,Other,1608,5,13.3,13.3,,0.18150202929973602,0.06559194278618771,6,
2026-06-06,PositionWeightedWinClassifier,922036,6496418,Saratoga (USA),Dirt,Fast,Other,1608,6,25.5,25.5,,0.10080204904079437,0.03421069957083516,6,
2026-06-06,GatedPositionWeightedWinClassifier,920071,7204964,Chepstow,Turf,Soft,Other,1407,1,1.6153846153846154,1.6153846153846154,,0.7816252112388611,0.5219012312673674,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,7493141,Chepstow,Turf,Soft,Other,1407,2,5.5,5.5,,0.4113847315311432,0.15328567631628973,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,7324734,Chepstow,Turf,Soft,Other,1407,3,8.0,8.0,,0.2494429498910904,0.10538390246744919,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,7578896,Chepstow,Turf,Soft,Other,1407,4,9.0,9.0,,0.2852451503276825,0.09367457997106594,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,8039750,Chepstow,Turf,Soft,Other,1407,5,19.0,19.0,,0.2138444036245346,0.04437216945997861,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,7762489,Chepstow,Turf,Soft,Other,1407,6,13.0,13.0,,0.2937479317188263,0.06485163228766104,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920071,7020139,Chepstow,Turf,Soft,Other,1407,7,51.0,51.0,,0.06788560748100281,0.01653080823018811,7,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920037,7020330,Doncaster,Turf,Good To Firm,Other,2915,1,3.25,3.25,,0.4768374264240265,0.26942335753508306,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920037,7922029,Doncaster,Turf,Good To Firm,Other,2915,2,7.0,7.0,,0.30733737349510193,0.1250894159984314,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920037,7529955,Doncaster,Turf,Good To Firm,Other,2915,3,8.5,8.5,,0.31078898906707764,0.10301481317517881,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920037,8362126,Doncaster,Turf,Good To Firm,Other,2915,4,15.0,15.0,,0.21933969855308533,0.05837506079926799,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920037,7939675,Doncaster,Turf,Good To Firm,Other,2915,5,2.2,2.2,,0.5958271622657776,0.3980117781768272,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920037,8468002,Doncaster,Turf,Good To Firm,Other,2915,6,19.0,19.0,,0.17396296560764313,0.04608557431521157,6,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920051,5248390,Epsom,Turf,Good To Soft,Other,1407,1,6.5,6.5,,0.39959609508514404,0.13508883559297147,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5021381,Epsom,Turf,Good To Soft,Other,1407,2,13.0,13.0,,0.21771776676177979,0.06754441779648573,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5116180,Epsom,Turf,Good To Soft,Other,1407,3,12.0,12.0,,0.22161181271076202,0.0731731192795262,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5301551,Epsom,Turf,Good To Soft,Other,1407,4,26.0,26.0,,0.1354995220899582,0.03377220889824287,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5089384,Epsom,Turf,Good To Soft,Other,1407,5,2.875,2.875,,0.5672009587287903,0.305418236992805,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5089280,Epsom,Turf,Good To Soft,Other,1407,6,3.0,3.0,,0.5164912939071655,0.2926924771181048,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5379844,Epsom,Turf,Good To Soft,Other,1407,7,26.0,26.0,,0.1317857801914215,0.03377220889824287,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920051,5021434,Epsom,Turf,Good To Soft,Other,1407,8,15.0,15.0,,0.22425539791584015,0.05853849542362096,8,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,5826747,Epsom,Turf,Good To Soft,Other,2412,1,9.5,9.5,,0.200257807970047,0.09539213770231562,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,5147951,Epsom,Turf,Good To Soft,Other,2412,2,3.25,3.25,,0.505695641040802,0.27883855636061494,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,58956386,Epsom,Turf,Good To Soft,Other,2412,3,7.5,7.5,,0.3188798427581787,0.1208300410895998,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,5218337,Epsom,Turf,Good To Soft,Other,2412,4,2.25,2.25,,0.6670626997947693,0.4027668036319993,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,6595663,Epsom,Turf,Good To Soft,Other,2412,5,12.0,12.0,,0.22638839483261108,0.07551877568099986,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,915537,5147950,Epsom,Turf,Good To Soft,Other,2412,6,34.0,34.0,,0.10772305727005005,0.026653685534470544,6,Class 1
2026-06-06,GatedPositionWeightedWinClassifier,920081,6679883,Lingfield,Turf,Soft,Other,2010,1,2.875,2.875,,0.5518369674682617,0.3076031065472467,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920081,4175283,Lingfield,Turf,Soft,Other,2010,2,15.0,15.0,,0.1988878697156906,0.05895726208822229,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920081,4924648,Lingfield,Turf,Soft,Other,2010,3,3.5,3.5,,0.4973224401473999,0.2526739803780955,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920081,5383840,Lingfield,Turf,Soft,Other,2010,4,8.0,8.0,,0.3066834509372711,0.11054486641541679,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920081,3147622,Lingfield,Turf,Soft,Other,2010,5,12.0,12.0,,0.19048207998275757,0.07369657761027786,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920081,7592661,Lingfield,Turf,Soft,Other,2010,6,4.5,4.5,,0.44428446888923645,0.19652420696074094,6,Class 5
2026-06-06,GatedPositionWeightedWinClassifier,920067,5951758,Musselburgh,Turf,Good,Other,1407,1,7.5,7.5,,0.30594608187675476,0.11371601401846725,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,6102198,Musselburgh,Turf,Good,Other,1407,2,7.5,7.5,,0.2887883484363556,0.11371601401846725,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,5329816,Musselburgh,Turf,Good,Other,1407,3,3.75,3.75,,0.5071012377738953,0.2274320280369345,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,6635764,Musselburgh,Turf,Good,Other,1407,4,2.75,2.75,,0.5772653818130493,0.31013458368672886,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,3205693,Musselburgh,Turf,Good,Other,1407,5,19.0,19.0,,0.1824958771467209,0.044887900270447596,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,4932289,Musselburgh,Turf,Good,Other,1407,6,34.0,34.0,,0.13189615309238434,0.025084414857014833,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,3106233,Musselburgh,Turf,Good,Other,1407,7,9.5,9.5,,0.334105521440506,0.08977580054089519,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,4438490,Musselburgh,Turf,Good,Other,1407,8,17.0,17.0,,0.23330670595169067,0.05016882971402967,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920067,5884229,Musselburgh,Turf,Good,Other,1407,9,34.0,34.0,,0.13398295640945435,0.025084414857014833,9,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,920064,7578905,Musselburgh,Turf,Good,Other,1809,1,5.5,5.5,,0.3977690041065216,0.15646349475838572,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,8111195,Musselburgh,Turf,Good,Other,1809,2,23.0,23.0,,0.18643459677696228,0.03741518352917919,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,7436367,Musselburgh,Turf,Good,Other,1809,3,3.25,3.25,,0.6103055477142334,0.26478437574496044,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,7978766,Musselburgh,Turf,Good,Other,1809,4,3.25,3.25,,0.4950973093509674,0.26478437574496044,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,8009420,Musselburgh,Turf,Good,Other,1809,5,13.0,13.0,,0.21740089356899261,0.06619609393624011,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,7935100,Musselburgh,Turf,Good,Other,1809,6,9.0,9.0,,0.338641494512558,0.0956165801301246,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,920064,7395226,Musselburgh,Turf,Good,Other,1809,7,7.5,7.5,,0.2770550549030304,0.11473989615614952,7,Class 2
2026-06-06,GatedPositionWeightedWinClassifier,922040,5272592,Punchestown (IRE),Turf,Good,Hurdle,3317,1,1.3,1.3,,0.8481342792510986,0.6851926142871099,5,
2026-06-06,GatedPositionWeightedWinClassifier,922040,5160467,Punchestown (IRE),Turf,Good,Hurdle,3317,2,12.0,12.0,,0.21232451498508453,0.07422919988110357,5,
2026-06-06,GatedPositionWeightedWinClassifier,922040,8052941,Punchestown (IRE),Turf,Good,Hurdle,3317,3,67.0,67.0,,0.03593866527080536,0.013294782068257356,5,
2026-06-06,GatedPositionWeightedWinClassifier,922040,8309325,Punchestown (IRE),Turf,Good,Hurdle,3317,4,41.0,41.0,,0.06292317062616348,0.02172561947739617,5,
2026-06-06,GatedPositionWeightedWinClassifier,922040,5218425,Punchestown (IRE),Turf,Good,Hurdle,3317,5,4.333333333333334,4.333333333333334,,0.4952012300491333,0.20555778428613294,5,
2026-06-06,GatedPositionWeightedWinClassifier,922041,3256729,Punchestown (IRE),Turf,Good,SteepleChase,3217,1,17.0,17.0,,0.21141186356544495,0.0720361639041462,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,5751509,Punchestown (IRE),Turf,Good,SteepleChase,3217,2,3.25,3.25,,0.6927898526191711,0.3768045496524571,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,4728109,Punchestown (IRE),Turf,Good,SteepleChase,3217,3,13.0,13.0,,0.30209285020828247,0.09420113741311427,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,4001853,Punchestown (IRE),Turf,Good,SteepleChase,3217,4,15.0,15.0,,0.22576266527175903,0.08164098575803236,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,5689590,Punchestown (IRE),Turf,Good,SteepleChase,3217,5,10.0,10.0,,0.3411244750022888,0.12246147863704855,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,3536925,Punchestown (IRE),Turf,Good,SteepleChase,3217,6,19.0,19.0,,0.189972922205925,0.06445340980897292,7,
2026-06-06,GatedPositionWeightedWinClassifier,922041,2858030,Punchestown (IRE),Turf,Good,SteepleChase,3217,7,6.5,6.5,,0.4298947751522064,0.18840227482622854,7,
2026-06-06,GatedPositionWeightedWinClassifier,919898,5708500,Worcester,Turf,Good,SteepleChase,4021,1,1.6666666666666663,1.6666666666666663,,0.7273685932159424,0.5478260869565218,4,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,919898,7060305,Worcester,Turf,Good,SteepleChase,4021,2,3.5,3.5,,0.5583806037902832,0.26086956521739124,4,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,919898,6974139,Worcester,Turf,Good,SteepleChase,4021,3,7.0,7.0,,0.3307214677333832,0.13043478260869562,4,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,919898,4217611,Worcester,Turf,Good,SteepleChase,4021,4,15.0,15.0,,0.14500078558921814,0.0608695652173913,4,Class 4
2026-06-06,GatedPositionWeightedWinClassifier,922036,5388030,Saratoga (USA),Dirt,Fast,Other,1608,1,2.45,2.45,,0.6022353768348694,0.35607054655359044,6,
2026-06-06,GatedPositionWeightedWinClassifier,922036,5408694,Saratoga (USA),Dirt,Fast,Other,1608,2,6.3,6.3,,0.3940221071243286,0.13847187921528517,6,
2026-06-06,GatedPositionWeightedWinClassifier,922036,6885207,Saratoga (USA),Dirt,Fast,Other,1608,3,3.04,3.04,,0.5254278779029846,0.2869647496895713,6,
2026-06-06,GatedPositionWeightedWinClassifier,922036,5663077,Saratoga (USA),Dirt,Fast,Other,1608,4,7.35,7.35,,0.3109563887119293,0.11869018218453017,6,
2026-06-06,GatedPositionWeightedWinClassifier,922036,5160425,Saratoga (USA),Dirt,Fast,Other,1608,5,13.3,13.3,,0.18150202929973602,0.06559194278618771,6,
2026-06-06,GatedPositionWeightedWinClassifier,922036,6496418,Saratoga (USA),Dirt,Fast,Other,1608,6,25.5,25.5,,0.10080204904079437,0.03421069957083516,6,
2026-06-06,RankingClassifier,920076,5274484,Chepstow,Turf,Soft,Other,1005,1,21.0,21.0,,-0.31867334246635437,0.04054131033042278,9,Class 6
2026-06-06,RankingClassifier,920076,5817987,Chepstow,Turf,Soft,Other,1005,2,9.0,9.0,,0.17022360861301422,0.09459639077098649,9,Class 6
2026-06-06,RankingClassifier,920076,5915791,Chepstow,Turf,Soft,Other,1005,3,5.0,5.0,,0.3061225712299347,0.1702735033877757,9,Class 6
2026-06-06,RankingClassifier,920076,3505924,Chepstow,Turf,Soft,Other,1005,4,3.25,3.25,,0.7200266718864441,0.26195923598119336,9,Class 6
2026-06-06,RankingClassifier,920076,2797481,Chepstow,Turf,Soft,Other,1005,5,10.0,10.0,,0.09234996140003204,0.08513675169388785,9,Class 6
2026-06-06,RankingClassifier,920076,5085215,Chepstow,Turf,Soft,Other,1005,6,7.0,7.0,,0.14538927376270294,0.12162393099126835,9,Class 6
2026-06-06,RankingClassifier,920076,5293184,Chepstow,Turf,Soft,Other,1005,7,6.5,6.5,,0.20844145119190216,0.13097961799059668,9,Class 6
2026-06-06,RankingClassifier,920076,5101967,Chepstow,Turf,Soft,Other,1005,8,19.0,19.0,,-0.2714146077632904,0.0448088166809936,9,Class 6
2026-06-06,RankingClassifier,920076,58956159,Chepstow,Turf,Soft,Other,1005,9,17.0,17.0,,-0.2695578932762146,0.0500804421728752,9,Class 6
2026-06-06,RankingClassifier,920071,7204964,Chepstow,Turf,Soft,Other,1407,1,1.6153846153846154,1.6153846153846154,,1.4412171840667725,0.5219012312673674,7,Class 4
2026-06-06,RankingClassifier,920071,7493141,Chepstow,Turf,Soft,Other,1407,2,5.5,5.5,,0.22434991598129272,0.15328567631628973,7,Class 4
2026-06-06,RankingClassifier,920071,7324734,Chepstow,Turf,Soft,Other,1407,3,8.0,8.0,,0.0911310538649559,0.10538390246744919,7,Class 4
2026-06-06,RankingClassifier,920071,7578896,Chepstow,Turf,Soft,Other,1407,4,9.0,9.0,,0.14988043904304504,0.09367457997106594,7,Class 4
2026-06-06,RankingClassifier,920071,8039750,Chepstow,Turf,Soft,Other,1407,5,19.0,19.0,,-0.4872397482395172,0.04437216945997861,7,Class 4
2026-06-06,RankingClassifier,920071,7762489,Chepstow,Turf,Soft,Other,1407,6,13.0,13.0,,-0.259213924407959,0.06485163228766104,7,Class 4
2026-06-06,RankingClassifier,920071,7020139,Chepstow,Turf,Soft,Other,1407,7,51.0,51.0,,-0.8207058906555176,0.01653080823018811,7,Class 4
2026-06-06,RankingClassifier,920074,5218299,Chepstow,Turf,Soft,Other,1608,1,7.5,7.5,,0.13181182742118835,0.11519779525750704,8,Class 6
2026-06-06,RankingClassifier,920074,5338278,Chepstow,Turf,Soft,Other,1608,2,4.5,4.5,,0.5644871592521667,0.19199632542917838,8,Class 6
2026-06-06,RankingClassifier,920074,7930857,Chepstow,Turf,Soft,Other,1608,3,8.0,8.0,,0.10942364484071732,0.10799793305391284,8,Class 6
2026-06-06,RankingClassifier,920074,4648392,Chepstow,Turf,Soft,Other,1608,4,11.0,11.0,,-0.03254058212041855,0.07854395131193662,8,Class 6
2026-06-06,RankingClassifier,920074,4193409,Chepstow,Turf,Soft,Other,1608,5,5.0,5.0,,0.27641233801841736,0.17279669288626057,8,Class 6
2026-06-06,RankingClassifier,920074,1956418,Chepstow,Turf,Soft,Other,1608,6,7.5,7.5,,0.10941950976848602,0.11519779525750704,8,Class 6
2026-06-06,RankingClassifier,920074,5831385,Chepstow,Turf,Soft,Other,1608,7,19.0,19.0,,-0.3518308997154236,0.04547281391743698,8,Class 6
2026-06-06,RankingClassifier,920074,5120115,Chepstow,Turf,Soft,Other,1608,8,5.0,5.0,,0.28139644861221313,0.17279669288626057,8,Class 6
2026-06-06,RankingClassifier,920040,5079058,Doncaster,Turf,Good To Firm,Other,1005,1,2.25,2.25,,1.0154361724853516,0.3651072273525147,9,Class 3
2026-06-06,RankingClassifier,920040,4175318,Doncaster,Turf,Good To Firm,Other,1005,2,13.0,13.0,,-0.03553461655974388,0.06319163550331985,9,Class 3
2026-06-06,RankingClassifier,920040,3271078,Doncaster,Turf,Good To Firm,Other,1005,3,10.0,10.0,,0.04775593429803848,0.08214912615431581,9,Class 3
2026-06-06,RankingClassifier,920040,6229187,Doncaster,Turf,Good To Firm,Other,1005,4,4.0,4.0,,0.25641560554504395,0.20537281538578953,9,Class 3
2026-06-06,RankingClassifier,920040,4425832,Doncaster,Turf,Good To Firm,Other,1005,5,6.5,6.5,,0.17846444249153137,0.1263832710066397,9,Class 3
2026-06-06,RankingClassifier,920040,2550991,Doncaster,Turf,Good To Firm,Other,1005,6,15.0,15.0,,-0.23142579197883606,0.054766084102877206,9,Class 3
2026-06-06,RankingClassifier,920040,5120125,Doncaster,Turf,Good To Firm,Other,1005,7,23.0,23.0,,-0.3878720700740814,0.035717011371441655,9,Class 3
2026-06-06,RankingClassifier,920040,2894378,Doncaster,Turf,Good To Firm,Other,1005,8,26.0,26.0,,-0.5144906640052795,0.03159581775165993,9,Class 3
2026-06-06,RankingClassifier,920040,3309441,Doncaster,Turf,Good To Firm,Other,1005,9,23.0,23.0,,-0.4394488036632538,0.035717011371441655,9,Class 3
2026-06-06,RankingClassifier,920037,7020330,Doncaster,Turf,Good To Firm,Other,2915,1,3.25,3.25,,0.5608302354812622,0.26942335753508306,6,Class 2
2026-06-06,RankingClassifier,920037,7922029,Doncaster,Turf,Good To Firm,Other,2915,2,7.0,7.0,,0.07880930602550507,0.1250894159984314,6,Class 2
2026-06-06,RankingClassifier,920037,7529955,Doncaster,Turf,Good To Firm,Other,2915,3,8.5,8.5,,0.0816216990351677,0.10301481317517881,6,Class 2
2026-06-06,RankingClassifier,920037,8362126,Doncaster,Turf,Good To Firm,Other,2915,4,15.0,15.0,,-0.3664197325706482,0.05837506079926799,6,Class 2
2026-06-06,RankingClassifier,920037,7939675,Doncaster,Turf,Good To Firm,Other,2915,5,2.2,2.2,,0.8155704736709595,0.3980117781768272,6,Class 2
2026-06-06,RankingClassifier,920037,8468002,Doncaster,Turf,Good To Firm,Other,2915,6,19.0,19.0,,-0.4169063866138458,0.04608557431521157,6,Class 2
2026-06-06,RankingClassifier,920051,5248390,Epsom,Turf,Good To Soft,Other,1407,1,6.5,6.5,,0.11986269801855087,0.13508883559297147,8,Class 1
2026-06-06,RankingClassifier,920051,5021381,Epsom,Turf,Good To Soft,Other,1407,2,13.0,13.0,,-0.07288091629743576,0.06754441779648573,8,Class 1
2026-06-06,RankingClassifier,920051,5116180,Epsom,Turf,Good To Soft,Other,1407,3,12.0,12.0,,0.013464123010635376,0.0731731192795262,8,Class 1
2026-06-06,RankingClassifier,920051,5301551,Epsom,Turf,Good To Soft,Other,1407,4,26.0,26.0,,-0.4331270754337311,0.03377220889824287,8,Class 1
2026-06-06,RankingClassifier,920051,5089384,Epsom,Turf,Good To Soft,Other,1407,5,2.875,2.875,,0.6169092059135437,0.305418236992805,8,Class 1
2026-06-06,RankingClassifier,920051,5089280,Epsom,Turf,Good To Soft,Other,1407,6,3.0,3.0,,0.5813327431678772,0.2926924771181048,8,Class 1
2026-06-06,RankingClassifier,920051,5379844,Epsom,Turf,Good To Soft,Other,1407,7,26.0,26.0,,-0.47158554196357727,0.03377220889824287,8,Class 1
2026-06-06,RankingClassifier,920051,5021434,Epsom,Turf,Good To Soft,Other,1407,8,15.0,15.0,,-0.24493679404258728,0.05853849542362096,8,Class 1
2026-06-06,RankingClassifier,920052,4808597,Epsom,Turf,Good To Soft,Other,1709,1,4.5,4.5,,0.5455664992332458,0.21969633608362352,7,Class 1
2026-06-06,RankingClassifier,920052,5386066,Epsom,Turf,Good To Soft,Other,1709,2,11.0,11.0,,0.11484742164611816,0.08987577385239144,7,Class 1
2026-06-06,RankingClassifier,920052,7870261,Epsom,Turf,Good To Soft,Other,1709,3,8.5,8.5,,0.07134237885475159,0.11630982498544774,7,Class 1
2026-06-06,RankingClassifier,920052,5837055,Epsom,Turf,Good To Soft,Other,1709,4,23.0,23.0,,-0.4428096413612366,0.04298406575549155,7,Class 1
2026-06-06,RankingClassifier,920052,7390844,Epsom,Turf,Good To Soft,Other,1709,5,13.0,13.0,,-0.019339922815561295,0.0760487317212543,7,Class 1
2026-06-06,RankingClassifier,920052,6193154,Epsom,Turf,Good To Soft,Other,1709,6,4.5,4.5,,0.49792203307151794,0.21969633608362352,7,Class 1
2026-06-06,RankingClassifier,920052,6550738,Epsom,Turf,Good To Soft,Other,1709,7,4.2,4.2,,0.5684804320335388,0.23538893151816803,7,Class 1
2026-06-06,RankingClassifier,915537,5826747,Epsom,Turf,Good To Soft,Other,2412,1,9.5,9.5,,0.029763415455818176,0.09539213770231562,6,Class 1
2026-06-06,RankingClassifier,915537,5147951,Epsom,Turf,Good To Soft,Other,2412,2,3.25,3.25,,0.5285775065422058,0.27883855636061494,6,Class 1
2026-06-06,RankingClassifier,915537,58956386,Epsom,Turf,Good To Soft,Other,2412,3,7.5,7.5,,0.08100304007530212,0.1208300410895998,6,Class 1
2026-06-06,RankingClassifier,915537,5218337,Epsom,Turf,Good To Soft,Other,2412,4,2.25,2.25,,0.9286774396896362,0.4027668036319993,6,Class 1
2026-06-06,RankingClassifier,915537,6595663,Epsom,Turf,Good To Soft,Other,2412,5,12.0,12.0,,-0.054476749151945114,0.07551877568099986,6,Class 1
2026-06-06,RankingClassifier,915537,5147950,Epsom,Turf,Good To Soft,Other,2412,6,34.0,34.0,,-0.5583971738815308,0.026653685534470544,6,Class 1
2026-06-06,RankingClassifier,919893,5047968,Hexham,Turf,Good,SteepleChase,4021,1,3.5,3.5,,0.5826215744018555,0.25859001109921254,8,Class 5
2026-06-06,RankingClassifier,919893,3516658,Hexham,Turf,Good,SteepleChase,4021,2,15.0,15.0,,-0.12187128514051437,0.06033766925648293,8,Class 5
2026-06-06,RankingClassifier,919893,5652617,Hexham,Turf,Good,SteepleChase,4021,3,6.0,6.0,,0.19778811931610107,0.15084417314120732,8,Class 5
2026-06-06,RankingClassifier,919893,3851614,Hexham,Turf,Good,SteepleChase,4021,4,4.0,4.0,,0.5298333168029785,0.226266259711811,8,Class 5
2026-06-06,RankingClassifier,919893,7374090,Hexham,Turf,Good,SteepleChase,4021,5,5.0,5.0,,0.3095233142375946,0.18101300776944879,8,Class 5
2026-06-06,RankingClassifier,919893,5457584,Hexham,Turf,Good,SteepleChase,4021,6,19.0,19.0,,-0.2946389615535736,0.047635002044591784,8,Class 5
2026-06-06,RankingClassifier,919893,4880950,Hexham,Turf,Good,SteepleChase,4021,7,41.0,41.0,,-0.8705071806907654,0.02207475704505473,8,Class 5
2026-06-06,RankingClassifier,919893,4159611,Hexham,Turf,Good,SteepleChase,4021,8,17.0,17.0,,-0.35454264283180237,0.05323911993219082,8,Class 5
2026-06-06,RankingClassifier,919890,6166356,Hexham,Turf,Good,SteepleChase,4825,1,5.0,5.0,,0.30889683961868286,0.19978204524033932,8,Class 4
2026-06-06,RankingClassifier,919890,2615863,Hexham,Turf,Good,SteepleChase,4825,2,7.5,7.5,,0.10092314332723618,0.1331880301602262,8,Class 4
2026-06-06,RankingClassifier,919890,3333276,Hexham,Turf,Good,SteepleChase,4825,3,7.5,7.5,,0.07186804711818695,0.1331880301602262,8,Class 4
